"ID","Product/ID","Product/Internal Reference","Counted Quantity"
"__export__.stock_inventory_line_168042_28d6f51b","__export__.product_product_37621_13176139","06190226","0.0"
"__export__.stock_inventory_line_165147_02fc08b3","__export__.product_product_37622_e60f19ea","06190227","1.0"
"__export__.stock_inventory_line_168043_836a0399","__export__.product_product_10987_c185e452","06190310","0.0"
"__export__.stock_inventory_line_168044_96d45222","__export__.product_product_10988_3ec9c233","06191010","0.0"
"__export__.stock_inventory_line_168045_037c5806","__export__.product_product_10989_8a98e6d6","06191013","0.0"
"__export__.stock_inventory_line_168046_c71052af","__export__.product_product_10990_8a47b78d","06191035","0.0"
"__export__.stock_inventory_line_168047_20b8eb05","__export__.product_product_10991_1ea64c96","06191055","0.0"
"__export__.stock_inventory_line_168048_0c1d75c2","__export__.product_product_37623_e0f46136","06191061","0.0"
"__export__.stock_inventory_line_168049_9b61daed","__export__.product_product_10992_76b6e2a3","06191065","0.0"
"__export__.stock_inventory_line_168050_aa6b3672","__export__.product_product_10993_d468c53c","06191077","0.0"
"__export__.stock_inventory_line_168051_e0a4185b","__export__.product_product_10994_16e60342","06191080","0.0"
"__export__.stock_inventory_line_165148_dacbb133","__export__.product_product_37624_5eff9266","06191089","16.0"
"__export__.stock_inventory_line_168052_3f70f6c8","__export__.product_product_10995_5c214d9f","06191096","0.0"
"__export__.stock_inventory_line_168053_9e62410a","__export__.product_product_10996_f67a4cae","06191097","0.0"
"__export__.stock_inventory_line_168054_acc0e79d","__export__.product_product_10997_ecacb911","06191113","0.0"
"__export__.stock_inventory_line_168055_0fa9298d","__export__.product_product_10998_f3e24b7a","06191121","0.0"
"__export__.stock_inventory_line_168056_3dd50cd8","__export__.product_product_10999_f0fb8a7c","06191127","0.0"
"__export__.stock_inventory_line_168057_acdaa27c","__export__.product_product_37625_8080a245","06201007","0.0"
"__export__.stock_inventory_line_168058_9c3f7467","__export__.product_product_11000_94dda270","06201024","0.0"
"__export__.stock_inventory_line_168059_9b003434","__export__.product_product_37626_a3bc19a6","06201082","0.0"
"__export__.stock_inventory_line_168060_0a711567","__export__.product_product_11001_75704f82","06201083","0.0"
"__export__.stock_inventory_line_168061_55b29de0","__export__.product_product_11002_9a3084fd","06201198","0.0"
"__export__.stock_inventory_line_168062_30df6e90","__export__.product_product_37627_c3c0f2d4","06201200","0.0"
"__export__.stock_inventory_line_168063_8882eef1","__export__.product_product_11003_c2a57c19","06201204","0.0"
"__export__.stock_inventory_line_168064_29b04cb0","__export__.product_product_11004_e911f4f9","06201246","0.0"
"__export__.stock_inventory_line_168065_1b456a8f","__export__.product_product_11005_c641542e","06201274","0.0"
"__export__.stock_inventory_line_168066_dd008e6d","__export__.product_product_37628_cff86044","06201284","0.0"
"__export__.stock_inventory_line_168067_eff8a235","__export__.product_product_37629_2bad7e58","06201325","0.0"
"__export__.stock_inventory_line_168068_635e7923","__export__.product_product_37630_b1f903ff","06201334","0.0"
"__export__.stock_inventory_line_168069_1f7a83f1","__export__.product_product_37631_c750028a","06201396","0.0"
"__export__.stock_inventory_line_168070_034b7838","__export__.product_product_37632_76bc90d9","07140203","0.0"
"__export__.stock_inventory_line_168071_8384fd0f","__export__.product_product_37633_5acc2b2b","07181004","0.0"
"__export__.stock_inventory_line_168072_ec043b7f","__export__.product_product_37634_4cfef07f","07181006","0.0"
"__export__.stock_inventory_line_168073_cf889e73","__export__.product_product_37635_ed97540a","07181007","0.0"
"__export__.stock_inventory_line_165149_42517413","__export__.product_product_37636_281b699a","07181009","2.0"
"__export__.stock_inventory_line_168074_988c5568","__export__.product_product_11006_b119d5cc","0770020170","0.0"
