External ID,Product/External ID,Product/Internal Reference,Counted Quantity
__export__.stock_inventory_line_77755_81bcb021,__export__.product_product_18931_df74b355,JD591026,6
__export__.stock_inventory_line_77756_83c6a76f,__export__.product_product_18932_7c9ef41e,JD591056,0.0
__export__.stock_inventory_line_77757_92416ad5,__export__.product_product_18933_b8909fc1,JD591057,0.0
__export__.stock_inventory_line_77758_3436b2ab,__export__.product_product_18934_1d890ce3,JD621001,3
__export__.stock_inventory_line_77759_0b08bb49,__export__.product_product_18935_dfeebcff,JD710123,0.0
__export__.stock_inventory_line_77760_a189194d,__export__.product_product_18936_4cea7264,JD71014M,0.0
__export__.stock_inventory_line_77761_3aebfeb8,__export__.product_product_18937_12a3596f,JD71014R,0.0
__export__.stock_inventory_line_77762_05db606c,__export__.product_product_18938_ac21d8fe,JD71034M,0.0
__export__.stock_inventory_line_77763_a4469187,__export__.product_product_18939_3644dd6a,JD71034R,0.0
__export__.stock_inventory_line_77764_f19468f6,__export__.product_product_18940_32193e49,JD71035G,0.0
__export__.stock_inventory_line_77765_e12be38f,__export__.product_product_18941_b7fe893b,JD71035L,0.0
__export__.stock_inventory_line_77766_ae042a23,__export__.product_product_18942_bc211c0e,JD71035R,0.0
__export__.stock_inventory_line_77767_2c7a7cff,__export__.product_product_18943_003f59cd,JD72024M,1
__export__.stock_inventory_line_77768_41969bd9,__export__.product_product_18944_78478e7b,JD72024R,1
__export__.stock_inventory_line_77769_1fe4653c,__export__.product_product_18945_42490cab,JD73014M,2
__export__.stock_inventory_line_77770_928e6ca3,__export__.product_product_18946_46678a89,JD73014R,2
__export__.stock_inventory_line_77771_3c3cd9d0,__export__.product_product_18947_93d941b5,JD73015G,1
__export__.stock_inventory_line_77772_0550feb4,__export__.product_product_18948_e41b0336,JD73015L,0.0
__export__.stock_inventory_line_77773_5d848e2f,__export__.product_product_18949_5a136e38,JD73015R,3
__export__.stock_inventory_line_77774_4aa0c340,__export__.product_product_18950_3b3ad178,JD73024M,0.0
__export__.stock_inventory_line_77775_fa06fd34,__export__.product_product_18951_8d6d0ac8,JD73024R,1
__export__.stock_inventory_line_77776_242bcf82,__export__.product_product_18952_f222323f,JD73025G,2
__export__.stock_inventory_line_77777_c9b3bb79,__export__.product_product_18953_049c0b9f,JD73025L,2
__export__.stock_inventory_line_77778_a916caa9,__export__.product_product_18954_a8eeb35a,JD73025R,1
__export__.stock_inventory_line_77779_2069b1ad,__export__.product_product_18955_0917f49b,JD74014M,0.0
__export__.stock_inventory_line_77780_9a0fda50,__export__.product_product_18956_7225764d,JD74014R,0.0
__export__.stock_inventory_line_77781_41fea5ec,__export__.product_product_18957_842ed763,JD74015G,0.0
__export__.stock_inventory_line_77782_4e92b7ce,__export__.product_product_18958_0f185cbc,JD74015L,0.0
__export__.stock_inventory_line_77783_cba85d40,__export__.product_product_18959_d838b851,JD74024M,2
__export__.stock_inventory_line_77784_dcb07691,__export__.product_product_18960_b582a412,JD74024R,0.0
__export__.stock_inventory_line_77785_8d1fb7d4,__export__.product_product_18961_2c40f64d,JD74025G,0.0
__export__.stock_inventory_line_77786_bb37a243,__export__.product_product_18962_db796073,JD74025L,2
__export__.stock_inventory_line_77787_e8aaf375,__export__.product_product_18963_2381712d,JD74034M,0.0
__export__.stock_inventory_line_77788_f3722dde,__export__.product_product_18964_0f9d2814,JD74034R,1
__export__.stock_inventory_line_77789_df363a20,__export__.product_product_18965_3954e689,JD74035G,0.0
__export__.stock_inventory_line_77790_c0203859,__export__.product_product_18966_37c55a25,JD76014M,3
__export__.stock_inventory_line_77791_9183ea7a,__export__.product_product_18967_f9d9f956,JD76014R,0.0
__export__.stock_inventory_line_77792_bfe5feb0,__export__.product_product_18968_a20125dc,JE351002,0.0
__export__.stock_inventory_line_77793_38473b76,__export__.product_product_18969_c13ee810,JE351004,0.0
__export__.stock_inventory_line_77794_a6816413,__export__.product_product_18970_3deecacc,JE351005,3
__export__.stock_inventory_line_77795_57a02df9,__export__.product_product_18971_c96f83d7,JE351008,0.0
__export__.stock_inventory_line_77796_3cca29f9,__export__.product_product_18972_c4b50960,JE351009,0.0
__export__.stock_inventory_line_77797_5731a3ae,__export__.product_product_18973_1df109d3,JE351016,0.0
__export__.stock_inventory_line_77798_f7426f40,__export__.product_product_18974_dc73e0e2,JE351018,0.0
__export__.stock_inventory_line_77799_de18cff7,__export__.product_product_18975_816ebb48,JE351025,1
__export__.stock_inventory_line_77800_0049790b,__export__.product_product_18976_c18f51c8,JE351031,0.0
__export__.stock_inventory_line_77801_bce25171,__export__.product_product_18977_025175bb,JE351035,0.0
__export__.stock_inventory_line_77802_c185b685,__export__.product_product_18978_ad59ab6e,JE351200,0.0
__export__.stock_inventory_line_77803_331fad60,__export__.product_product_18979_4543a145,JE351203,0.0
__export__.stock_inventory_line_77804_e90ab600,__export__.product_product_18980_f02c1678,JE351204,0.0
__export__.stock_inventory_line_77805_fe2d5670,__export__.product_product_18981_6ded2b29,JE351206,0.0
__export__.stock_inventory_line_77806_dc2f44bf,__export__.product_product_18982_e84683cb,JE351212,0.0
__export__.stock_inventory_line_77807_fe50a557,__export__.product_product_18983_a84b0ddd,JE351232,0.0
__export__.stock_inventory_line_77808_7825bad2,__export__.product_product_18984_4a6e4468,JE351236,0.0
__export__.stock_inventory_line_77809_999998b2,__export__.product_product_18985_e3081923,JE351238,0.0
__export__.stock_inventory_line_77810_c4d86b93,__export__.product_product_18986_469b21d5,JE351243,0.0
__export__.stock_inventory_line_77811_54b54234,__export__.product_product_18987_7d2d188b,JE351246,2
__export__.stock_inventory_line_77812_06df3bcb,__export__.product_product_18988_e9f2ed54,JE351400,0.0
__export__.stock_inventory_line_77813_4a16beea,__export__.product_product_18989_1f33658e,JE351403,0.0
__export__.stock_inventory_line_77814_e7aa178a,__export__.product_product_18990_d1f900f6,JE351600,0.0
__export__.stock_inventory_line_77815_3c7acae8,__export__.product_product_18991_8a59f8be,JE511022,16
__export__.stock_inventory_line_77816_0975723a,__export__.product_product_18992_af8cc474,JE511024,0.0
__export__.stock_inventory_line_77817_702c50cf,__export__.product_product_18993_e67b16a0,JE511038,21
__export__.stock_inventory_line_77818_c37c2243,__export__.product_product_18994_42192d77,JE511047,0.0
__export__.stock_inventory_line_77819_fe7f6a07,__export__.product_product_18995_24e12bde,JE511049,0.0
__export__.stock_inventory_line_77820_04776129,__export__.product_product_18996_e285d8f0,JE511053,0.0
__export__.stock_inventory_line_77821_640853b7,__export__.product_product_18997_29892da5,JE511060,0.0
__export__.stock_inventory_line_77822_62a1be8e,__export__.product_product_18998_281dbc6d,JE511067,15
__export__.stock_inventory_line_77823_e13b2ff8,__export__.product_product_18999_eaf2d2b2,JE511076,0.0
__export__.stock_inventory_line_77824_12ffb710,__export__.product_product_19000_79d36c08,JE511078,0.0
__export__.stock_inventory_line_77825_7ee197c1,__export__.product_product_19001_e61f302a,JE511085,6
__export__.stock_inventory_line_77826_0b96d40b,__export__.product_product_19002_aa35f8f1,JE511085K,1
__export__.stock_inventory_line_77827_8fc52560,__export__.product_product_19003_0464837e,JE511086,0.0
__export__.stock_inventory_line_77828_dae32521,__export__.product_product_19004_e6d2caa4,JE511200,3
__export__.stock_inventory_line_77829_f598c23e,__export__.product_product_19005_3ae67c02,JE511201,13
__export__.stock_inventory_line_77830_b6469cc7,__export__.product_product_19006_85f18770,JE511202,2
__export__.stock_inventory_line_77831_ec6eaa28,__export__.product_product_19007_e85e68a8,JE511204,28
__export__.stock_inventory_line_77832_4b730909,__export__.product_product_19008_ea96cb3e,JE511206,0.0
__export__.stock_inventory_line_77833_6af3e400,__export__.product_product_19009_d59cc79e,JE511208,1
__export__.stock_inventory_line_77834_d045d8fc,__export__.product_product_19010_5450df0f,JE511209,10
__export__.stock_inventory_line_77835_d25165ed,__export__.product_product_19011_64c8dd2c,JE511212,3
__export__.stock_inventory_line_77836_026ee218,__export__.product_product_19012_8c09a1df,JE511213,4
__export__.stock_inventory_line_77837_7b1f246a,__export__.product_product_19013_0a22e805,JE511221,0.0
__export__.stock_inventory_line_77838_4f2f3a49,__export__.product_product_19014_ba94293e,JE511223,0.0
__export__.stock_inventory_line_77839_e32badc5,__export__.product_product_19015_ec204c7e,JE511224,0.0
__export__.stock_inventory_line_77840_69581253,__export__.product_product_19016_b275b5c9,JE511225,2
__export__.stock_inventory_line_77841_32819335,__export__.product_product_19017_83e7f648,JE511230,30
__export__.stock_inventory_line_77842_add99a47,__export__.product_product_19018_6e72e008,JE511233,0.0
__export__.stock_inventory_line_77843_4256431e,__export__.product_product_19019_1d34b327,JE511234,0.0
__export__.stock_inventory_line_77844_fbe3eb74,__export__.product_product_19020_e8e33005,JE511236,0.0
__export__.stock_inventory_line_77845_b46747ef,__export__.product_product_19021_cb21e3bf,JE511237,4
__export__.stock_inventory_line_77846_05af680c,__export__.product_product_19022_cdb14681,JE511239,2
__export__.stock_inventory_line_77847_cd7193c8,__export__.product_product_19023_aa75701e,JE511240,4
__export__.stock_inventory_line_77848_e02a2882,__export__.product_product_19024_c00bce0b,JE511241,0.0
__export__.stock_inventory_line_77849_5163f8ce,__export__.product_product_19025_ac018ea8,JE511243,0.0
__export__.stock_inventory_line_77850_2a7ccc94,__export__.product_product_19026_b6fe3963,JE511251,3
__export__.stock_inventory_line_77851_3c4085e5,__export__.product_product_19027_f6a1fcc4,JE521016,0.0
__export__.stock_inventory_line_77852_b0f2de8e,__export__.product_product_19028_758f80ef,JE521019,0.0
__export__.stock_inventory_line_77853_a92c189e,__export__.product_product_19029_c4dbf260,JE521030,20
__export__.stock_inventory_line_77854_cff1210d,__export__.product_product_19030_f5fe5093,JE531000,0.0
__export__.stock_inventory_line_77855_52aa9063,__export__.product_product_19031_df340419,JE531001,10
__export__.stock_inventory_line_77856_a6f7f5bf,__export__.product_product_19032_19a28282,JE531003,0.0
__export__.stock_inventory_line_77857_c9b0e2c0,__export__.product_product_19033_a42698a0,JE531008,1
__export__.stock_inventory_line_77858_22779ff7,__export__.product_product_19034_9445d6a5,JE531025,0.0
__export__.stock_inventory_line_77859_e111379e,__export__.product_product_19035_1053923f,JE531033,0.0
__export__.stock_inventory_line_77860_452358ac,__export__.product_product_19036_1b98da5c,JE531040,0.0
__export__.stock_inventory_line_77861_22c10091,__export__.product_product_19037_cb715568,JE531045,0.0
__export__.stock_inventory_line_77862_88f197d3,__export__.product_product_19038_44e7e8d1,JE531052,0.0
__export__.stock_inventory_line_77863_fafc6af3,__export__.product_product_19039_234e592e,JE531201,0.0
__export__.stock_inventory_line_77864_1e84e2c0,__export__.product_product_19040_9c64e51a,JE531202,0.0
__export__.stock_inventory_line_77865_d7d7bc69,__export__.product_product_19041_9e97ca5f,JE541003,0.0
__export__.stock_inventory_line_77866_9f3341b8,__export__.product_product_19042_82e0154b,JE541008,0.0
__export__.stock_inventory_line_77867_d278cdf3,__export__.product_product_19043_539f3c9e,JE541026,0.0
__export__.stock_inventory_line_77868_a65dc68a,__export__.product_product_19044_4df4c3bf,JE541028,0.0
__export__.stock_inventory_line_77869_690b6b12,__export__.product_product_19045_c03e8754,JE541030,0.0
__export__.stock_inventory_line_77870_ea35edd7,__export__.product_product_19046_a28f5a08,JE541038,0.0
__export__.stock_inventory_line_77871_2556e0d6,__export__.product_product_19047_362d631b,JE541039,0.0
__export__.stock_inventory_line_77872_b49178d4,__export__.product_product_19048_d4e12869,JE541042,0.0
__export__.stock_inventory_line_77873_544e1039,__export__.product_product_19049_bdc197d3,JE541051,0.0
__export__.stock_inventory_line_77874_2457fb6b,__export__.product_product_19050_e22f788c,JE541060,0.0
__export__.stock_inventory_line_77875_6a854c2f,__export__.product_product_19051_5edfe1b7,JE541062,0.0
__export__.stock_inventory_line_77876_07dd0331,__export__.product_product_19052_87446769,JE541063,0.0
__export__.stock_inventory_line_77877_499e963f,__export__.product_product_19053_a5a545e2,JE541200,0.0
__export__.stock_inventory_line_77878_1c422693,__export__.product_product_19054_e3668960,JE541207,1
__export__.stock_inventory_line_77879_455e2d86,__export__.product_product_19055_e1bf1c5c,JE541208,0.0
__export__.stock_inventory_line_77880_1b5de1f7,__export__.product_product_19056_47282018,JE541209,0.0
__export__.stock_inventory_line_77881_426b9998,__export__.product_product_19057_48a75ceb,JE541210,0.0
__export__.stock_inventory_line_77882_690b0db4,__export__.product_product_19058_bba08639,JE541211,0.0
__export__.stock_inventory_line_77883_fb487d38,__export__.product_product_19059_9e438b4c,JE541212,0.0
__export__.stock_inventory_line_77884_c2c1ef66,__export__.product_product_19060_fd30ac89,JE541214,0.0
__export__.stock_inventory_line_77885_4f3e54e2,__export__.product_product_19061_dba19301,JE541218,0.0
__export__.stock_inventory_line_77886_117969c8,__export__.product_product_19062_61b54d54,JE541228,0.0
__export__.stock_inventory_line_77887_8c1e974d,__export__.product_product_19063_83d4c28b,JE541230,0.0
__export__.stock_inventory_line_77888_24cc938a,__export__.product_product_19064_ee93b513,JE541231,0.0
__export__.stock_inventory_line_77889_190f8bff,__export__.product_product_19065_d0b89ff9,JE541233,0.0
__export__.stock_inventory_line_77890_9678a4bb,__export__.product_product_19066_93f1a9f6,JE541234,0.0
__export__.stock_inventory_line_77891_74e191cc,__export__.product_product_19067_5b89e26d,JE541240,10
__export__.stock_inventory_line_77892_b3082833,__export__.product_product_19068_d7207ac8,JE541241,7
__export__.stock_inventory_line_77893_4d9c336f,__export__.product_product_19069_f469cdf5,JE541242,0.0
__export__.stock_inventory_line_77894_87cc2c47,__export__.product_product_19070_289e6d81,JE541243,0.0
__export__.stock_inventory_line_77895_23b1c932,__export__.product_product_19071_879b8e67,JE541244,0.0
__export__.stock_inventory_line_77896_edc672b6,__export__.product_product_19072_3304710a,JE541264,0.0
__export__.stock_inventory_line_77897_ad0464bd,__export__.product_product_19073_90d0f3b3,JE541266,0.0
__export__.stock_inventory_line_77898_badbbc64,__export__.product_product_19074_aa21e80a,JE541267,0.0
__export__.stock_inventory_line_77899_b79bfb05,__export__.product_product_19075_bd48c7c6,JE541288,0.0
__export__.stock_inventory_line_77900_afbd607c,__export__.product_product_19076_19ed68f8,JE541291,0.0
__export__.stock_inventory_line_77901_3c32cd4e,__export__.product_product_19077_2ed46ccc,JE551001,0.0
__export__.stock_inventory_line_77902_46661e9e,__export__.product_product_19078_54bf68cc,JE551007,0.0
__export__.stock_inventory_line_77903_fbda80e6,__export__.product_product_19079_33176bce,JE551200,0.0
__export__.stock_inventory_line_77904_394ad8a3,__export__.product_product_19080_88feb5d9,JE551201,0.0
__export__.stock_inventory_line_77905_ea091f0c,__export__.product_product_19081_136aef7a,JE551202,0.0
__export__.stock_inventory_line_77906_2db73fcb,__export__.product_product_19082_b3e92325,JE551203,0.0
__export__.stock_inventory_line_77907_80eabe54,__export__.product_product_19083_c28da9b6,JE551204,0.0
__export__.stock_inventory_line_77908_e04e2667,__export__.product_product_19084_31e91872,JE551205,0.0
__export__.stock_inventory_line_77909_5ded3973,__export__.product_product_19085_a25a9929,JE551206,0.0
__export__.stock_inventory_line_77910_02c4a893,__export__.product_product_19086_9bc7bab1,JE551207,0.0
__export__.stock_inventory_line_77911_e44e5620,__export__.product_product_19087_7795b2b3,JE551208,0.0
__export__.stock_inventory_line_77912_63ed9b06,__export__.product_product_19088_2b1f3d0e,JE551211,0.0
__export__.stock_inventory_line_77913_cdd7ac82,__export__.product_product_19089_9060bcb0,JE551212,0.0
__export__.stock_inventory_line_77914_f294647c,__export__.product_product_19090_c7ce7071,JE551213,0.0
__export__.stock_inventory_line_77915_3148c1a1,__export__.product_product_19091_7102d84f,JE551214,0.0
__export__.stock_inventory_line_77916_77e8840f,__export__.product_product_19092_d407df4f,JE551215,0.0
__export__.stock_inventory_line_77917_2ad00e3f,__export__.product_product_19093_7d95bc7a,JE551216,0.0
__export__.stock_inventory_line_77918_47197c00,__export__.product_product_19094_d53b6dba,JE551400,0.0
__export__.stock_inventory_line_77919_e5e164c7,__export__.product_product_19095_0c84bbdf,JE551401,4
__export__.stock_inventory_line_77920_166b73b2,__export__.product_product_19096_3a9958e7,JE551403,21
__export__.stock_inventory_line_77921_d80bf806,__export__.product_product_19097_2a9ca54b,JE551404,0.0
__export__.stock_inventory_line_77922_33fc7723,__export__.product_product_19098_7c10ebb8,JE551405,9
__export__.stock_inventory_line_77923_6a2acbc4,__export__.product_product_19099_cec534bf,JE551408,4
__export__.stock_inventory_line_77924_7ab2c5f3,__export__.product_product_19100_cea7e6c4,JE551409,0.0
__export__.stock_inventory_line_77925_cf705efb,__export__.product_product_19101_816d786d,JE551411,0.0
__export__.stock_inventory_line_77926_5b916851,__export__.product_product_19102_0aa74999,JE551413,0.0
__export__.stock_inventory_line_77927_addeef61,__export__.product_product_19103_e7b90d1f,JE551414,0.0
__export__.stock_inventory_line_77928_392e9eba,__export__.product_product_19104_ab592507,JE551415,0.0
__export__.stock_inventory_line_77929_8d275dba,__export__.product_product_19105_df51ba98,JE551428,0.0
__export__.stock_inventory_line_77930_b19c2d7a,__export__.product_product_19106_1c1def8f,JE551430,0.0
__export__.stock_inventory_line_77931_4f491550,__export__.product_product_19107_8c07ea68,JE561001,1
__export__.stock_inventory_line_77932_a44ac6da,__export__.product_product_19108_6dcb8b24,JE561003,0.0
__export__.stock_inventory_line_77933_894b4b3e,__export__.product_product_19109_a54a17c2,JE561004,0.0
__export__.stock_inventory_line_77934_a8102fc1,__export__.product_product_19110_7338a71c,JE561005,19
__export__.stock_inventory_line_77935_4573bcc0,__export__.product_product_19111_a18941a6,JE561006,0.0
__export__.stock_inventory_line_77936_14d1422b,__export__.product_product_19112_426a781b,JE561200,0.0
__export__.stock_inventory_line_77937_8074135c,__export__.product_product_19113_9bd9f56a,JE571003,0.0
__export__.stock_inventory_line_77938_e57cfbf9,__export__.product_product_19114_ee8809e2,JE571004,0.0
__export__.stock_inventory_line_77939_e5b13a6a,__export__.product_product_19115_1e68b781,JE571007,50
__export__.stock_inventory_line_77940_897c4111,__export__.product_product_19116_83ae888a,JE571009,2
__export__.stock_inventory_line_77941_e16b66b3,__export__.product_product_19117_d5474928,JE571213,1
__export__.stock_inventory_line_77942_5e672f34,__export__.product_product_19118_f993cd53,JE571215,0.0
__export__.stock_inventory_line_77943_08c26c0a,__export__.product_product_19119_1692e24d,JE571216,0.0
__export__.stock_inventory_line_77944_3725fe41,__export__.product_product_19120_ace27d6b,JE571219,0.0
__export__.stock_inventory_line_77945_4726cef1,__export__.product_product_19121_11035889,JE571223,0.0
__export__.stock_inventory_line_77946_d0d736c2,__export__.product_product_19122_0127142e,JE571224,0.0
__export__.stock_inventory_line_77947_5ad35c5d,__export__.product_product_19123_a4b4bf1d,JE571225,0.0
__export__.stock_inventory_line_77948_ea6f9ed0,__export__.product_product_19124_4c1bf6b2,JE571227,0.0
__export__.stock_inventory_line_77949_cacbe9d2,__export__.product_product_19125_95b05c73,JE571239,0.0
__export__.stock_inventory_line_77950_cc881036,__export__.product_product_19126_c17877ef,JE581000,0.0
__export__.stock_inventory_line_77951_83b9f78a,__export__.product_product_19127_833c3982,JE581004,0.0
__export__.stock_inventory_line_77952_484fa540,__export__.product_product_19128_f1e2bfe9,JE581011,0.0
__export__.stock_inventory_line_77953_77b6ac83,__export__.product_product_19129_0e177f31,JE581014,3
__export__.stock_inventory_line_77954_9386e52c,__export__.product_product_19130_6be77949,JE581026,0.0
__export__.stock_inventory_line_77955_c1ab37d5,__export__.product_product_19131_78a9f294,JE581035,0.0
__export__.stock_inventory_line_77956_3478deb7,__export__.product_product_19132_553d490e,JE581037,0.0
__export__.stock_inventory_line_77957_9388ce9b,__export__.product_product_19133_366f558b,JE581038,0.0
__export__.stock_inventory_line_77958_efb87211,__export__.product_product_19134_4bc951e3,JE581039,0.0
__export__.stock_inventory_line_77959_3436225b,__export__.product_product_19135_1dfa4f61,JE581041,0.0
__export__.stock_inventory_line_77960_115a232a,__export__.product_product_19136_d9175743,JE581047,0.0
__export__.stock_inventory_line_77961_4a6dfeed,__export__.product_product_19137_ce34b9e3,JE581051,3
__export__.stock_inventory_line_77962_1b5a5886,__export__.product_product_19138_2dc4747a,JE581053,0.0
__export__.stock_inventory_line_77963_e43cc210,__export__.product_product_19139_898c1725,JE581054,0.0
__export__.stock_inventory_line_77964_a2b1d402,__export__.product_product_19140_f1bc3474,JE581055,0.0
__export__.stock_inventory_line_77965_22f7582a,__export__.product_product_19141_57be4ca7,JE581060,0.0
__export__.stock_inventory_line_77966_9da4934f,__export__.product_product_19142_f27a0a9d,JE581068,0.0
__export__.stock_inventory_line_77967_dfa4c386,__export__.product_product_19143_c98ef602,JE581075,0.0
__export__.stock_inventory_line_77968_2ee52229,__export__.product_product_19144_d73c4441,JE581079,0.0
__export__.stock_inventory_line_77969_04b846c3,__export__.product_product_19145_0ffc8b9c,JE581080,0.0
__export__.stock_inventory_line_77970_e858bce2,__export__.product_product_19146_43bf20b2,JE581200,0.0
__export__.stock_inventory_line_77971_b01fa4ce,__export__.product_product_19147_708d488a,JE581213,0.0
__export__.stock_inventory_line_77972_6101a69c,__export__.product_product_19148_3206ce90,JE581215,0.0
__export__.stock_inventory_line_77973_b7075d3f,__export__.product_product_19149_c58131da,JE581218,0.0
__export__.stock_inventory_line_77974_872c0012,__export__.product_product_19150_30f059b3,JE581219,0.0
__export__.stock_inventory_line_77975_f7101831,__export__.product_product_19151_69384e7c,JE581220,0.0
__export__.stock_inventory_line_77976_6b73598c,__export__.product_product_19152_7422ab00,JE581221,0.0
__export__.stock_inventory_line_77977_d614ee42,__export__.product_product_19153_f14e55cd,JE581222,0.0
__export__.stock_inventory_line_77978_9481bf74,__export__.product_product_19154_e5a2deb0,JE581223,0.0
__export__.stock_inventory_line_77979_f3766c46,__export__.product_product_19155_d8f930d0,JE581224,0.0
__export__.stock_inventory_line_77980_43ba92f0,__export__.product_product_19156_a819bab5,JE581225,0.0
__export__.stock_inventory_line_77981_58000e38,__export__.product_product_19157_fdfc8ec0,JE581230,0.0
__export__.stock_inventory_line_77982_33e358ff,__export__.product_product_19158_0428ba7c,JE581231,0.0
__export__.stock_inventory_line_77983_11cdb9e4,__export__.product_product_19159_88b923b2,JE581233,0.0
__export__.stock_inventory_line_77984_505c3177,__export__.product_product_19160_454c2686,JE581239,0.0
__export__.stock_inventory_line_77985_4b0cc174,__export__.product_product_19161_8b5589b9,JE581251,0.0
__export__.stock_inventory_line_77986_708e3d27,__export__.product_product_19162_aa1157c0,JE581254,0.0
__export__.stock_inventory_line_77987_8a5d7868,__export__.product_product_19163_5a94bdf7,JE581255,0.0
__export__.stock_inventory_line_77988_e07749d6,__export__.product_product_19164_97cd67a5,JE581257,0.0
__export__.stock_inventory_line_77989_1696d3f4,__export__.product_product_19165_1c99bc99,JE581400,3
__export__.stock_inventory_line_77990_d7548c67,__export__.product_product_19166_bdf86a7f,JE581401,0.0
__export__.stock_inventory_line_77991_0f23e7b7,__export__.product_product_19167_1c424d02,JE581406,0.0
__export__.stock_inventory_line_77992_26afc178,__export__.product_product_19168_0ad2ec79,JE581407,0.0
__export__.stock_inventory_line_77993_6856ce6f,__export__.product_product_19169_7cd0d6cd,JE581416,0.0
__export__.stock_inventory_line_77994_927e639f,__export__.product_product_19170_ead08eda,JE581417,0.0
__export__.stock_inventory_line_77995_65970357,__export__.product_product_19171_25431c4b,JE581423,0.0
__export__.stock_inventory_line_77996_ce95f282,__export__.product_product_19172_2a3f3e4a,JE581428,0.0
__export__.stock_inventory_line_77997_65543666,__export__.product_product_47784_c67d96db,JE582603,0.0
__export__.stock_inventory_line_77998_c791d5c7,__export__.product_product_47785_2e117ed5,JE582604,0.0
__export__.stock_inventory_line_77999_bd5ced82,__export__.product_product_19173_ac81a23e,JE591002,15
__export__.stock_inventory_line_78000_0398a11b,__export__.product_product_19174_1e4a7b9d,JE591005,0.0
__export__.stock_inventory_line_78001_0b641edb,__export__.product_product_19175_c576eee6,JE591046,0.0
__export__.stock_inventory_line_78002_1011d4f3,__export__.product_product_19176_85432dbe,JE591048,0.0
__export__.stock_inventory_line_78003_ce410d2c,__export__.product_product_19177_73cb4cc0,JE591172,0.0
__export__.stock_inventory_line_78004_7decf4ff,__export__.product_product_19178_57a8d0bf,JE591179,0.0
__export__.stock_inventory_line_78005_95de70dc,__export__.product_product_19179_3fb6bbf1,JE591195,0.0
__export__.stock_inventory_line_78006_d6d8a65f,__export__.product_product_19180_cf6c8f5a,JE621001,0.0
__export__.stock_inventory_line_78007_131b2d25,__export__.product_product_19181_23550848,JE621002,0.0
__export__.stock_inventory_line_78008_578bc774,__export__.product_product_19182_22bed22b,JE621003,0.0
__export__.stock_inventory_line_78009_3b5d5d26,__export__.product_product_19183_0db6ccdd,JE621004,0.0
__export__.stock_inventory_line_78010_fdb8e7bd,__export__.product_product_19184_38868180,JE621200,0.0
__export__.stock_inventory_line_78011_4387ec9a,__export__.product_product_19185_5861f918,JE621203,0.0
__export__.stock_inventory_line_78012_2631f2b6,__export__.product_product_19186_8fb89199,JE621402,0.0
__export__.stock_inventory_line_78013_e73484e3,__export__.product_product_19187_f99b2380,JE621403,0.0
__export__.stock_inventory_line_78014_581da7b8,__export__.product_product_19188_11e282e7,JE621404,0.0
__export__.stock_inventory_line_78015_1ec9bfda,__export__.product_product_19189_437f8f5d,JE621405,0.0
__export__.stock_inventory_line_78016_3fd80a34,__export__.product_product_19190_eeabf61c,JE621406,0.0
__export__.stock_inventory_line_78017_1582b5fa,__export__.product_product_19191_f56e6c0c,JF111052,0.0
__export__.stock_inventory_line_78018_57106a66,__export__.product_product_19192_be5ba750,JF113003,0.0
__export__.stock_inventory_line_78019_1c5ee16d,__export__.product_product_19193_a9ddac4b,JF113007,0.0
__export__.stock_inventory_line_78020_b768fd64,__export__.product_product_22369_b10e2662,JF113009,4
__export__.stock_inventory_line_78021_988284a9,__export__.product_product_22370_b4f12f14,JF113014,0.0
__export__.stock_inventory_line_78022_a24069b8,__export__.product_product_22371_1ce03da2,JF113015,0.0
__export__.stock_inventory_line_78023_54701fff,__export__.product_product_22372_e0433d27,JF113202,0.0
__export__.stock_inventory_line_78024_78c68326,__export__.product_product_22373_1ab7293c,JF113204,0.0
__export__.stock_inventory_line_78025_34fed2c3,__export__.product_product_22374_4d6dd116,JF113412,2
__export__.stock_inventory_line_78026_f5181a9c,__export__.product_product_22375_f00f0ec9,JF113414,0.0
__export__.stock_inventory_line_78027_c08f6f5e,__export__.product_product_22376_6ba992f3,JF113415,0.0
__export__.stock_inventory_line_78028_0d156ebd,__export__.product_product_22377_9be9888a,JF113418,0.0
__export__.stock_inventory_line_78029_f27d7d9c,__export__.product_product_22378_7440f24b,JF113419,0.0
__export__.stock_inventory_line_78030_1a04928f,__export__.product_product_22379_eb9b76aa,JF113809,0.0
__export__.stock_inventory_line_78031_84252a7f,__export__.product_product_22380_2d7dd6e2,JF121004,0.0
__export__.stock_inventory_line_78032_a957b4b3,__export__.product_product_22381_3faf9992,JF121030,0.0
__export__.stock_inventory_line_78033_15000589,__export__.product_product_22382_abd36354,JF121033,0.0
__export__.stock_inventory_line_78034_2930ecc3,__export__.product_product_22383_9279d6e0,JF121034,0.0
__export__.stock_inventory_line_78035_cf02fed8,__export__.product_product_22384_ea269919,JF121035,0.0
__export__.stock_inventory_line_78036_8cb1c3e6,__export__.product_product_22385_393f2361,JF121036,0.0
__export__.stock_inventory_line_78037_f66b3d83,__export__.product_product_22386_acaab23c,JF122000,0.0
__export__.stock_inventory_line_78038_1dda5ef9,__export__.product_product_22387_2fa9c873,JF122005,0.0
__export__.stock_inventory_line_78039_42d8d06c,__export__.product_product_22388_ee40c255,JF122006,0.0
__export__.stock_inventory_line_78040_6d065efa,__export__.product_product_22389_a108201c,JF122013,0.0
__export__.stock_inventory_line_78041_25511873,__export__.product_product_22390_99e41323,JF122014,0.0
