ID,Internal Reference,Point of Sale Category,Sales Price,Cost,Updated Sales Price,Updated Cost
point_of_sale.BF541029,BF541029,Bajaj / QUTE,30.0,30.0,,
point_of_sale.06190310,06190310,Bajaj / 2W,30.0,30.0,,
point_of_sale.KACD0516,KACD0516,Bajaj / 2W,30.0,30.0,,
point_of_sale.KADD0818,KADD0818,Bajaj / QUTE,30.0,30.0,,
point_of_sale.DJ161280,DJ161280,Bajaj / 2W,30.0,30.0,,
point_of_sale.JZ113813,JZ113813,Bajaj / 2W,30.0,30.0,,
point_of_sale.AA101823,AA101823,Bajaj / 3W,30.0,30.0,,
point_of_sale.DX121006,DX121006,Bajaj / 2W,30.0,30.0,,
point_of_sale.JL541218,JL541218,Bajaj / 2W,30.0,30.0,,
point_of_sale.39155804,39155804,Bajaj / 3W,30.0,30.0,,
point_of_sale.DF101071,DF101071,Bajaj / 2W,30.0,30.0,,
point_of_sale.BF601211,BF601211,Bajaj / QUTE,30.0,30.0,,
point_of_sale.JY541040,JY541040,Bajaj / 2W,30.0,30.0,,
point_of_sale.JH181242,JH181242,Bajaj / 2W,30.0,30.0,,
point_of_sale.39080808,39080808,Bajaj / 2W,30.0,30.0,,
point_of_sale.KEBB3515,KEBB3515,Bajaj / QUTE,30.0,30.0,,
point_of_sale.JP181262,JP181262,Bajaj / 2W,30.0,30.0,,
point_of_sale.24190226,24190226,Bajaj / 3W,30.0,30.0,,
point_of_sale.DT131833,DT131833,Bajaj / 2W,30.0,30.0,,
point_of_sale.KHDA0306,KHDA0306,Bajaj / 3W,30.0,30.0,,
point_of_sale.KADQ0620,KADQ0620,Bajaj / 2W,30.0,30.0,,
point_of_sale.31181102,31181102,Bajaj / 2W,30.0,30.0,,
point_of_sale.JG601230,JG601230,Bajaj / 2W,30.0,30.0,,
point_of_sale.DT181028,DT181028,Bajaj / 2W,30.0,30.0,,
point_of_sale.JA561205,JA561205,Bajaj / 2W,30.0,30.0,,
point_of_sale.JG541231,JG541231,Bajaj / 2W,30.0,30.0,,
point_of_sale.24201525,24201525,Bajaj / 3W,30.0,30.0,,
point_of_sale.JH171048,JH171048,Bajaj / 2W,30.0,30.0,,
point_of_sale.DK181049,DK181049,Bajaj / 2W,30.0,30.0,,
point_of_sale.JU181408,JU181408,Bajaj / 2W,30.0,30.0,,
point_of_sale.LAE00005,LAE00005,Bajaj / 2W,30.0,30.0,,
point_of_sale.LAC00037,LAC00037,Bajaj / 2W,30.0,30.0,,
point_of_sale.BA102038,BA102038,Bajaj / 3W,30.0,30.0,,
point_of_sale.36JZ0022,36JZ0022,Bajaj / 2W,30.0,30.0,,
point_of_sale.FD221019,FD221019,Bajaj / QUTE,30.0,30.0,,
point_of_sale.JD191007,JD191007,Bajaj / 2W,30.0,30.0,,
point_of_sale.KADA0610,KADA0610,Bajaj / 2W,30.0,30.0,,
point_of_sale.JL171062,JL171062,Bajaj / 2W,30.0,30.0,,
point_of_sale.KACA0630,KACA0630,Bajaj / 2W,30.0,30.0,,
point_of_sale.BC511029,BC511029,Bajaj / QUTE,30.0,30.0,,
point_of_sale.39042215,39042215,Bajaj / 3W,30.0,30.0,,
point_of_sale.BF202211,BF202211,Bajaj / QUTE,30.0,30.0,,
point_of_sale.LHA00001,LHA00001,Bajaj / 2W,30.0,30.0,,
point_of_sale.BF551059,BF551059,Bajaj / QUTE,30.0,30.0,,
point_of_sale.39167704,39167704,Bajaj / 3W,30.0,30.0,,
point_of_sale.JN151009,JN151009,Bajaj / 2W,30.0,30.0,,
point_of_sale.15191026,15191026,Bajaj / 2W,30.0,30.0,,
point_of_sale.39254104,39254104,Bajaj / 3W,30.0,30.0,,
point_of_sale.39176601,39176601,Bajaj / 2W,30.0,30.0,,
point_of_sale.LAD00073,LAD00073,Bajaj / QUTE,30.0,30.0,,
point_of_sale.JY113020,JY113020,Bajaj / 2W,30.0,30.0,,
point_of_sale.PA581406,PA581406,Bajaj / 2W,30.0,30.0,,
point_of_sale.JY541220,JY541220,Bajaj / 2W,30.0,30.0,,
point_of_sale.39163505,39163505,Bajaj / 3W,30.0,30.0,,
point_of_sale.DD161013,DD161013,Bajaj / 2W,30.0,30.0,,
point_of_sale.DG191014,DG191014,Bajaj / 2W,30.0,30.0,,
point_of_sale.JC151006,JC151006,Bajaj / 2W,30.0,30.0,,
point_of_sale.KEBA3615,KEBA3615,Bajaj / QUTE,30.0,30.0,,
point_of_sale.BF161061,BF161061,Bajaj / QUTE,30.0,30.0,,
point_of_sale.KADB0845,KADB0845,Bajaj / 2W,30.0,30.0,,
point_of_sale.DK201142,DK201142,Bajaj / QUTE,30.0,30.0,,
point_of_sale.JN181021,JN181021,Bajaj / 2W,30.0,30.0,,
point_of_sale.BH161226,BH161226,Bajaj / 3W,30.0,30.0,,
point_of_sale.LAD00035,LAD00035,Bajaj / 3W,30.0,30.0,,
point_of_sale.DK181028,DK181028,Bajaj / 2W,30.0,30.0,,
point_of_sale.DU141027,DU141027,Bajaj / 2W,30.0,30.0,,
point_of_sale.KHEC0820,KHEC0820,Bajaj / QUTE,30.0,30.0,,
point_of_sale.DD141227,DD141227,Bajaj / 3W,30.0,30.0,,
point_of_sale.JN181211,JN181211,Bajaj / 2W,30.0,30.0,,
point_of_sale.DK101480,DK101480,Bajaj / 2W,30.0,30.0,,
point_of_sale.JG171031,JG171031,Bajaj / 2W,30.0,30.0,,
point_of_sale.29161157,29161157,Bajaj / 2W,30.0,30.0,,
point_of_sale.DK101574,DK101574,Bajaj / 2W,30.0,30.0,,
point_of_sale.BH181402,BH181402,Bajaj / 3W,30.0,30.0,,
point_of_sale.DK161163,DK161163,Bajaj / 2W,30.0,30.0,,
point_of_sale.JB181223,JB181223,Bajaj / 2W,30.0,30.0,,
point_of_sale.KADF0812,KADF0812,Bajaj / 2W,30.0,30.0,,
point_of_sale.DH161421,DH161421,Bajaj / 2W,30.0,30.0,,
point_of_sale.39247404,39247404,Bajaj / 2W,30.0,30.0,,
point_of_sale.GF121039,GF121039,Bajaj / 2W,30.0,30.0,,
point_of_sale.AL161236,AL161236,Bajaj / 3W,30.0,30.0,,
point_of_sale.JY541081,JY541081,Bajaj / 2W,30.0,30.0,,
point_of_sale.JE571223,JE571223,Bajaj / 2W,30.0,30.0,,
point_of_sale.KAED0622,KAED0622,Bajaj / 3W,30.0,30.0,,
point_of_sale.JL233015,JL233015,Bajaj / 2W,30.0,30.0,,
point_of_sale.JW591030,JW591030,Bajaj / 2W,30.0,30.0,,
point_of_sale.BF551028,BF551028,Bajaj / QUTE,30.0,30.0,,
point_of_sale.AU541012,AU541012,Bajaj / 3W,30.0,30.0,,
point_of_sale.24181161,24181161,Bajaj / 3W,30.0,30.0,,
point_of_sale.DT181411,DT181411,Bajaj / 2W,30.0,30.0,,
point_of_sale.AP101257,AP101257,Bajaj / 3W,30.0,30.0,,
point_of_sale.BH131817,BH131817,Bajaj / 3W,30.0,30.0,,
point_of_sale.BF581075,BF581075,Bajaj / QUTE,30.0,30.0,,
point_of_sale.BA102099,BA102099,Bajaj / 3W,30.0,30.0,,
point_of_sale.JV541007,JV541007,Bajaj / 2W,30.0,30.0,,
point_of_sale.AN121081,AN121081,Bajaj / 3W,30.0,30.0,,
point_of_sale.DJ211007,DJ211007,Bajaj / 2W,30.0,30.0,,
point_of_sale.BF131709,BF131709,Bajaj / QUTE,30.0,30.0,,
point_of_sale.30121008,30121008,Bajaj / 2W,30.0,30.0,,
point_of_sale.DS101123,DS101123,Bajaj / 2W,30.0,30.0,,
point_of_sale.DT601210,DT601210,Bajaj / 2W,30.0,30.0,,
point_of_sale.24121314,24121314,Bajaj / 3W,30.0,30.0,,
point_of_sale.39215911,39215911,Bajaj / 2W,30.0,30.0,,
point_of_sale.DD201034,DD201034,Bajaj / 2W,30.0,30.0,,
point_of_sale.DS101103,DS101103,Bajaj / 2W,30.0,30.0,,
point_of_sale.KCKC0811,KCKC0811,Bajaj / QUTE,30.0,30.0,,
point_of_sale.DJ161133,DJ161133,Bajaj / 2W,30.0,30.0,,
point_of_sale.AA101747,AA101747,Bajaj / 3W,30.0,30.0,,
point_of_sale.LBU00027,LBU00027,Bajaj / 2W,30.0,30.0,,
point_of_sale.39220207,39220207,Bajaj / 2W,30.0,30.0,,
point_of_sale.DJ161188,DJ161188,Bajaj / 2W,30.0,30.0,,
point_of_sale.35171040,35171040,Bajaj / 2W,30.0,30.0,,
point_of_sale.21170323,21170323,Bajaj / 3W,30.0,30.0,,
point_of_sale.DH101607,DH101607,Bajaj / 2W,30.0,30.0,,
point_of_sale.PA511224,PA511224,Bajaj / 2W,30.0,30.0,,
point_of_sale.JK551402,JK551402,Bajaj / 2W,30.0,30.0,,
point_of_sale.JA551416,JA551416,Bajaj / 2W,30.0,30.0,,
point_of_sale.AB161186,AB161186,Bajaj / 3W,30.0,30.0,,
point_of_sale.31151029,31151029,Bajaj / 2W,30.0,30.0,,
point_of_sale.DK161081,DK161081,Bajaj / 2W,30.0,30.0,,
point_of_sale.BF551439,BF551439,Bajaj / QUTE,30.0,30.0,,
point_of_sale.22171080,22171080,Bajaj / 3W,30.0,30.0,,
point_of_sale.FD101078,FD101078,Bajaj / 2W,30.0,30.0,,
point_of_sale.BA122044,BA122044,Bajaj / 3W,30.0,30.0,,
point_of_sale.JH581015,JH581015,Bajaj / 2W,30.0,30.0,,
point_of_sale.DK211009,DK211009,Bajaj / 2W,30.0,30.0,,
point_of_sale.LAE00017,LAE00017,Bajaj / 3W,30.0,30.0,,
point_of_sale.BB131138,BB131138,Bajaj / 3W,30.0,30.0,,
point_of_sale.JL181411,JL181411,Bajaj / 2W,30.0,30.0,,
point_of_sale.KCHA1012,KCHA1012,Bajaj / QUTE,30.0,30.0,,
point_of_sale.BF402269,BF402269,Bajaj / QUTE,30.0,30.0,,
point_of_sale.31121006,31121006,Bajaj / 3W,30.0,30.0,,
point_of_sale.AA101689,AA101689,Bajaj / 3W,30.0,30.0,,
point_of_sale.BA132122,BA132122,Bajaj / 3W,30.0,30.0,,
point_of_sale.LAC00027,LAC00027,Bajaj / 2W,30.0,30.0,,
point_of_sale.24170427,24170427,Bajaj / 3W,30.0,30.0,,
point_of_sale.DG161219,DG161219,Bajaj / 2W,30.0,30.0,,
point_of_sale.DT181264,DT181264,Bajaj / 2W,30.0,30.0,,
point_of_sale.JE581222,JE581222,Bajaj / 2W,30.0,30.0,,
point_of_sale.LAC00011,LAC00011,Bajaj / 2W,30.0,30.0,,
point_of_sale.BF601225,BF601225,Bajaj / QUTE,30.0,30.0,,
point_of_sale.JZ113806,JZ113806,Bajaj / 2W,30.0,30.0,,
point_of_sale.LCH00001,LCH00001,Bajaj / 2W,30.0,30.0,,
point_of_sale.LAC00062,LAC00062,Bajaj / 2W,30.0,30.0,,
point_of_sale.JE511078,JE511078,Bajaj / 2W,30.0,30.0,,
point_of_sale.JH541021,JH541021,Bajaj / 2W,30.0,30.0,,
point_of_sale.DX151015,DX151015,Bajaj / 2W,30.0,30.0,,
point_of_sale.DD101106,DD101106,Bajaj / 2W,30.0,30.0,,
point_of_sale.AL191028,AL191028,Bajaj / 3W,30.0,30.0,,
point_of_sale.DK111019,DK111019,Bajaj / 2W,30.0,30.0,,
point_of_sale.JL111103,JL111103,Bajaj / 2W,30.0,30.0,,
point_of_sale.BB133042,BB133042,Bajaj / 3W,30.0,30.0,,
point_of_sale.BF551435,BF551435,Bajaj / QUTE,30.0,30.0,,
point_of_sale.BF551610,BF551610,Bajaj / QUTE,30.0,30.0,,
point_of_sale.DK181008,DK181008,Bajaj / 2W,30.0,30.0,,
point_of_sale.24101720,24101720,Bajaj / 3W,30.0,30.0,,
point_of_sale.KAED0685,KAED0685,Bajaj / 2W,30.0,30.0,,
point_of_sale.24170206,24170206,Bajaj / 3W,30.0,30.0,,
point_of_sale.39258501,39258501,Bajaj / 2W,30.0,30.0,,
point_of_sale.BF551062,BF551062,Bajaj / QUTE,30.0,30.0,,
point_of_sale.LDA00025,LDA00025,Bajaj / 2W,30.0,30.0,,
point_of_sale.DP101154,DP101154,Bajaj / 3W,30.0,30.0,,
point_of_sale.DT171080,DT171080,Bajaj / 2W,30.0,30.0,,
point_of_sale.JP232802,JP232802,Bajaj / 2W,30.0,30.0,,
point_of_sale.LAC00008,LAC00008,Bajaj / 2W,30.0,30.0,,
point_of_sale.DG101198,DG101198,Bajaj / 2W,30.0,30.0,,
point_of_sale.DS181016,DS181016,Bajaj / 2W,30.0,30.0,,
point_of_sale.JP581018,JP581018,Bajaj / 2W,30.0,30.0,,
point_of_sale.DP101338,DP101338,Bajaj / 2W,30.0,30.0,,
point_of_sale.BF601228,BF601228,Bajaj / QUTE,30.0,30.0,,
point_of_sale.LAC00024,LAC00024,Bajaj / 2W,30.0,30.0,,
point_of_sale.60111420,60111420,Bajaj / QUTE,30.0,30.0,,
point_of_sale.LAC00021,LAC00021,Bajaj / 2W,30.0,30.0,,
point_of_sale.DT171055,DT171055,Bajaj / 2W,30.0,30.0,,
point_of_sale.JZ161028,JZ161028,Bajaj / 2W,30.0,30.0,,
point_of_sale.DG171036,DG171036,Bajaj / 2W,30.0,30.0,,
point_of_sale.LBC00003,LBC00003,Bajaj / 2W,30.0,30.0,,
point_of_sale.LBC00002,LBC00002,Bajaj / 2W,30.0,30.0,,
point_of_sale.39077504,39077504,Bajaj / 3W,30.0,30.0,,
point_of_sale.31101019,31101019,Bajaj / 3W,30.0,30.0,,
point_of_sale.LAE00025,LAE00025,Bajaj / 2W,30.0,30.0,,
point_of_sale.BF581024,BF581024,Bajaj / QUTE,30.0,30.0,,
point_of_sale.KAED0640,KAED0640,Bajaj / 3W,30.0,30.0,,
point_of_sale.JL171057,JL171057,Bajaj / 2W,30.0,30.0,,
point_of_sale.DJ181064,DJ181064,Bajaj / 2W,30.0,30.0,,
point_of_sale.DH101295,DH101295,Bajaj / 2W,30.0,30.0,,
point_of_sale.39198104,39198104,Bajaj / 2W,30.0,30.0,,
point_of_sale.LAD00095,LAD00095,Bajaj / 2W,30.0,30.0,,
point_of_sale.BF161301,BF161301,Bajaj / QUTE,30.0,30.0,,
point_of_sale.PD581017,PD581017,Bajaj / 2W,30.0,30.0,,
point_of_sale.GL561004,GL561004,Bajaj / QUTE,30.0,30.0,,
point_of_sale.JG113404,JG113404,Bajaj / 2W,30.0,30.0,,
point_of_sale.BF551033,BF551033,Bajaj / QUTE,30.0,30.0,,
point_of_sale.JL131878,JL131878,Bajaj / 2W,30.0,30.0,,
point_of_sale.PA181351,PA181351,Bajaj / 2W,30.0,30.0,,
point_of_sale.AB201004,AB201004,Bajaj / 2W,30.0,30.0,,
point_of_sale.60111417,60111417,Bajaj / 2W,30.0,30.0,,
point_of_sale.30191070,30191070,Bajaj / 2W,30.0,30.0,,
point_of_sale.JD191008,JD191008,Bajaj / 2W,30.0,30.0,,
point_of_sale.BA141033,BA141033,Bajaj / 3W,30.0,30.0,,
point_of_sale.39071411,39071411,Bajaj / 2W,30.0,30.0,,
point_of_sale.DM101098,DM101098,Bajaj / 2W,30.0,30.0,,
point_of_sale.DP161168,DP161168,Bajaj / 2W,30.0,30.0,,
point_of_sale.LAG00010,LAG00010,Bajaj / 2W,30.0,30.0,,
point_of_sale.JF181432,JF181432,Bajaj / 2W,30.0,30.0,,
point_of_sale.JD161006,JD161006,Bajaj / 2W,30.0,30.0,,
point_of_sale.39203804,39203804,Bajaj / 3W,30.0,30.0,,
point_of_sale.JZ161006,JZ161006,Bajaj / 2W,30.0,30.0,,
point_of_sale.DT402227,DT402227,Bajaj / 2W,30.0,30.0,,
point_of_sale.LAD00091,LAD00091,Bajaj / 2W,30.0,30.0,,
point_of_sale.KCGA0808,KCGA0808,Bajaj / 3W,30.0,30.0,,
point_of_sale.JG122037,JG122037,Bajaj / 2W,30.0,30.0,,
point_of_sale.JE541214,JE541214,Bajaj / 2W,30.0,30.0,,
point_of_sale.JG171086,JG171086,Bajaj / 2W,30.0,30.0,,
point_of_sale.KCGD0606,KCGD0606,Bajaj / 3W,30.0,30.0,,
point_of_sale.39175904,39175904,Bajaj / 3W,30.0,30.0,,
point_of_sale.39247915,39247915,Bajaj / 2W,30.0,30.0,,
point_of_sale.39194604,39194604,Bajaj / 2W,30.0,30.0,,
point_of_sale.24151152,24151152,Bajaj / 3W,30.0,30.0,,
point_of_sale.39155304,39155304,Bajaj / 2W,30.0,30.0,,
point_of_sale.JH171801,JH171801,Bajaj / 2W,30.0,30.0,,
point_of_sale.39167404,39167404,Bajaj / 3W,30.0,30.0,,
point_of_sale.39155604,39155604,Bajaj / 3W,30.0,30.0,,
point_of_sale.AZ182404,AZ182404,Bajaj / QUTE,30.0,30.0,,
point_of_sale.39197015,39197015,Bajaj / 2W,30.0,30.0,,
point_of_sale.DG141020,DG141020,Bajaj / 2W,30.0,30.0,,
point_of_sale.JL113809,JL113809,Bajaj / 2W,30.0,30.0,,
point_of_sale.PF621402,PF621402,Bajaj / 2W,30.0,30.0,,
point_of_sale.03180118,03180118,Bajaj / 2W,30.0,30.0,,
point_of_sale.AN101376,AN101376,Bajaj / 3W,30.0,30.0,,
point_of_sale.AB151070,AB151070,Bajaj / 3W,30.0,30.0,,
point_of_sale.06201284,06201284,Bajaj / 3W,30.0,30.0,,
point_of_sale.JG113815,JG113815,Bajaj / 2W,30.0,30.0,,
point_of_sale.BF561206,BF561206,Bajaj / QUTE,30.0,30.0,,
point_of_sale.LCG00006,LCG00006,Bajaj / 2W,30.0,30.0,,
point_of_sale.JL113811,JL113811,Bajaj / 2W,30.0,30.0,,
point_of_sale.DK181020,DK181020,Bajaj / 2W,30.0,30.0,,
point_of_sale.DG161225,DG161225,Bajaj / 2W,30.0,30.0,,
point_of_sale.DK161082,DK161082,Bajaj / 2W,30.0,30.0,,
point_of_sale.JH181262,JH181262,Bajaj / 2W,30.0,30.0,,
point_of_sale.24151132,24151132,Bajaj / 3W,30.0,30.0,,
point_of_sale.KAED0675,KAED0675,Bajaj / QUTE,30.0,30.0,,
point_of_sale.24150508,24150508,Bajaj / 3W,30.0,30.0,,
point_of_sale.59040038,59040038,Bajaj / 2W,30.0,30.0,,
point_of_sale.KAED0820,KAED0820,Bajaj / 2W,30.0,30.0,,
point_of_sale.JE581220,JE581220,Bajaj / 2W,30.0,30.0,,
point_of_sale.DT113824,DT113824,Bajaj / 2W,30.0,30.0,,
point_of_sale.KAED0835,KAED0835,Bajaj / QUTE,30.0,30.0,,
point_of_sale.JK191005,JK191005,Bajaj / 2W,30.0,30.0,,
point_of_sale.BF581020,BF581020,Bajaj / QUTE,30.0,30.0,,
point_of_sale.KCGD1010,KCGD1010,Bajaj / 2W,30.0,30.0,,
point_of_sale.JL113012,JL113012,Bajaj / 2W,30.0,30.0,,
point_of_sale.BF191147,BF191147,Bajaj / QUTE,30.0,30.0,,
point_of_sale.JN181406,JN181406,Bajaj / 2W,30.0,30.0,,
point_of_sale.JL171024,JL171024,Bajaj / QUTE,30.0,30.0,,
point_of_sale.BF171037,BF171037,Bajaj / QUTE,30.0,30.0,,
point_of_sale.DT181318,DT181318,Bajaj / 2W,30.0,30.0,,
point_of_sale.KBUA0545,KBUA0545,Bajaj / 2W,30.0,30.0,,
point_of_sale.DG121012,DG121012,Bajaj / 2W,30.0,30.0,,
point_of_sale.JZ181354,JZ181354,Bajaj / 2W,30.0,30.0,,
point_of_sale.BA102222,BA102222,Bajaj / 3W,30.0,30.0,,
point_of_sale.BF561403,BF561403,Bajaj / QUTE,30.0,30.0,,
point_of_sale.DD191133,DD191133,Bajaj / 2W,30.0,30.0,,
point_of_sale.DH161146,DH161146,Bajaj / 2W,30.0,30.0,,
point_of_sale.KAED0635,KAED0635,Bajaj / 2W,30.0,30.0,,
point_of_sale.BF601205,BF601205,Bajaj / QUTE,30.0,30.0,,
point_of_sale.DH101072,DH101072,Bajaj / 2W,30.0,30.0,,
point_of_sale.AL171067,AL171067,Bajaj / 3W,30.0,30.0,,
point_of_sale.PA113042,PA113042,Bajaj / 2W,25.0,25.0,,
point_of_sale.DG101188,DG101188,Bajaj / 2W,25.0,25.0,,
point_of_sale.DI3W008,DI3W008,Bajaj / 3W,25.0,25.0,,
point_of_sale.DF161426,DF161426,Bajaj / 2W,25.0,25.0,,
point_of_sale.35171013,35171013,Bajaj / 3W,25.0,25.0,,
point_of_sale.DJ181036,DJ181036,Bajaj / 2W,25.0,25.0,,
point_of_sale.39216611,39216611,Bajaj / 2W,25.0,25.0,,
point_of_sale.22150441,22150441,Bajaj / 3W,25.0,25.0,,
point_of_sale.DK201049,DK201049,Bajaj / 2W,25.0,25.0,,
point_of_sale.CR101068,CR101068,Bajaj / 2W,25.0,25.0,,
point_of_sale.DH121161,DH121161,Bajaj / 2W,25.0,25.0,,
point_of_sale.DH161100,DH161100,Bajaj / 2W,25.0,25.0,,
point_of_sale.JA541036,JA541036,Bajaj / 2W,25.0,25.0,,
point_of_sale.DS151056,DS151056,Bajaj / 2W,25.0,25.0,,
point_of_sale.JD151011,JD151011,Bajaj / 2W,25.0,25.0,,
point_of_sale.JB122010,JB122010,Bajaj / 2W,25.0,25.0,,
point_of_sale.BG113804,BG113804,Bajaj / 3W,25.0,25.0,,
point_of_sale.JE541042,JE541042,Bajaj / 2W,25.0,25.0,,
point_of_sale.KAEQ0645,KAEQ0645,Bajaj / 2W,25.0,25.0,,
point_of_sale.JD151010,JD151010,Bajaj / 2W,25.0,25.0,,
point_of_sale.22120506,22120506,Bajaj / 3W,25.0,25.0,,
point_of_sale.39096315,39096315,Bajaj / 2W,25.0,25.0,,
point_of_sale.JK122007,JK122007,Bajaj / 2W,25.0,25.0,,
point_of_sale.24121477,24121477,Bajaj / 3W,25.0,25.0,,
point_of_sale.30151081,30151081,Bajaj / 2W,25.0,25.0,,
point_of_sale.22170117,22170117,Bajaj / 3W,25.0,25.0,,
point_of_sale.31101064,31101064,Bajaj / 2W,25.0,25.0,,
point_of_sale.39052704,39052704,Bajaj / 3W,25.0,25.0,,
point_of_sale.39075301,39075301,Bajaj / 2W,25.0,25.0,,
point_of_sale.JY551018,JY551018,Bajaj / 2W,25.0,25.0,,
point_of_sale.39071601,39071601,Bajaj / 2W,25.0,25.0,,
point_of_sale.DH101487,DH101487,Bajaj / 2W,25.0,25.0,,
point_of_sale.DJ181083,DJ181083,Bajaj / 2W,25.0,25.0,,
point_of_sale.DH101234,DH101234,Bajaj / 2W,25.0,25.0,,
point_of_sale.CF181008,CF181008,Bajaj / 2W,25.0,25.0,,
point_of_sale.LAC00063,LAC00063,Bajaj / 2W,25.0,25.0,,
point_of_sale.31121014,31121014,Bajaj / 2W,25.0,25.0,,
point_of_sale.DI2W002,DI2W002,Bajaj / 2W,25.0,25.0,,
point_of_sale.15101068,15101068,Bajaj / 2W,25.0,25.0,,
point_of_sale.59010012,59010012,Bajaj / 3W,25.0,25.0,,
point_of_sale.PA402417,PA402417,Bajaj / 2W,25.0,25.0,,
point_of_sale.DD101517,DD101517,Bajaj / 2W,25.0,25.0,,
point_of_sale.DJ161228,DJ161228,Bajaj / 2W,25.0,25.0,,
point_of_sale.LBU00022,LBU00022,Bajaj / 2W,25.0,25.0,,
point_of_sale.21120228,21120228,Bajaj / 3W,25.0,25.0,,
point_of_sale.DE191030,DE191030,Bajaj / 2W,25.0,25.0,,
point_of_sale.39194304,39194304,Bajaj / 2W,25.0,25.0,,
point_of_sale.BA102129,BA102129,Bajaj / 3W,25.0,25.0,,
point_of_sale.39238104,39238104,Bajaj / 2W,25.0,25.0,,
point_of_sale.DJ101060,DJ101060,Bajaj / 2W,25.0,25.0,,
point_of_sale.DS201019,DS201019,Bajaj / 2W,25.0,25.0,,
point_of_sale.39214004,39214004,Bajaj / 2W,25.0,25.0,,
point_of_sale.01140213,01140213,Bajaj / 3W,25.0,25.0,,
point_of_sale.LBU00030,LBU00030,Bajaj / 2W,25.0,25.0,,
point_of_sale.CS101189,CS101189,Bajaj / 2W,25.0,25.0,,
point_of_sale.AA161290,AA161290,Bajaj / 3W,25.0,25.0,,
point_of_sale.LAC00052,LAC00052,Bajaj / 2W,25.0,25.0,,
point_of_sale.06181070,06181070,Bajaj / 3W,25.0,25.0,,
point_of_sale.DD141022,DD141022,Bajaj / 2W,25.0,25.0,,
point_of_sale.DJ181077,DJ181077,Bajaj / 2W,25.0,25.0,,
point_of_sale.DJ181029,DJ181029,Bajaj / 2W,25.0,25.0,,
point_of_sale.39258401,39258401,Bajaj / 2W,25.0,25.0,,
point_of_sale.DP101143,DP101143,Bajaj / 2W,25.0,25.0,,
point_of_sale.39220504,39220504,Bajaj / 2W,25.0,25.0,,
point_of_sale.CS171006,CS171006,Bajaj / 2W,25.0,25.0,,
point_of_sale.DJ101133,DJ101133,Bajaj / 2W,25.0,25.0,,
point_of_sale.59010010,59010010,Bajaj / 3W,25.0,25.0,,
point_of_sale.39190204,39190204,Bajaj / 2W,25.0,25.0,,
point_of_sale.DH101380,DH101380,Bajaj / 2W,25.0,25.0,,
point_of_sale.DD201061,DD201061,Bajaj / 2W,25.0,25.0,,
point_of_sale.39107404,39107404,Bajaj / 2W,25.0,25.0,,
point_of_sale.JK131016,JK131016,Bajaj / 2W,25.0,25.0,,
point_of_sale.DK902627,DK902627,Bajaj / 2W,25.0,25.0,,
point_of_sale.JA121005,JA121005,Bajaj / 2W,25.0,25.0,,
point_of_sale.JZ113036,JZ113036,Bajaj / 2W,25.0,25.0,,
point_of_sale.LAC00029,LAC00029,Bajaj / 2W,25.0,25.0,,
point_of_sale.39196104,39196104,Bajaj / 2W,25.0,25.0,,
point_of_sale.KCKA0811,KCKA0811,Bajaj / 3W,25.0,25.0,,
point_of_sale.39181404,39181404,Bajaj / 2W,25.0,25.0,,
point_of_sale.JK131802,JK131802,Bajaj / 2W,25.0,25.0,,
point_of_sale.39045904,39045904,Bajaj / 3W,25.0,25.0,,
point_of_sale.39106301,39106301,Bajaj / 3W,25.0,25.0,,
point_of_sale.DJ201173,DJ201173,Bajaj / 2W,25.0,25.0,,
point_of_sale.01120209,01120209,Bajaj / 3W,25.0,25.0,,
point_of_sale.DT541210,DT541210,Bajaj / 2W,25.0,25.0,,
point_of_sale.DK161152,DK161152,Bajaj / 2W,25.0,25.0,,
point_of_sale.JA541237,JA541237,Bajaj / 2W,25.0,25.0,,
point_of_sale.24121317,24121317,Bajaj / 3W,25.0,25.0,,
point_of_sale.DS151094,DS151094,Bajaj / 2W,25.0,25.0,,
point_of_sale.AA101140,AA101140,Bajaj / 3W,25.0,25.0,,
point_of_sale.39133615,39133615,Bajaj / 2W,25.0,25.0,,
point_of_sale.DJ161186,DJ161186,Bajaj / 2W,25.0,25.0,,
point_of_sale.JL181224,JL181224,Bajaj / 2W,25.0,25.0,,
point_of_sale.39264223,39264223,Bajaj / 3W,25.0,25.0,,
point_of_sale.JA551004,JA551004,Bajaj / 2W,25.0,25.0,,
point_of_sale.LAE00022,LAE00022,Bajaj / 2W,25.0,25.0,,
point_of_sale.06160712,06160712,Bajaj / 3W,25.0,25.0,,
point_of_sale.DD181186,DD181186,Bajaj / 2W,25.0,25.0,,
point_of_sale.DK181041,DK181041,Bajaj / 2W,25.0,25.0,,
point_of_sale.JA621006,JA621006,Bajaj / 2W,25.0,25.0,,
point_of_sale.24151134,24151134,Bajaj / 3W,25.0,25.0,,
point_of_sale.LBU00004,LBU00004,Bajaj / 2W,25.0,25.0,,
point_of_sale.DE191032,DE191032,Bajaj / 2W,25.0,25.0,,
point_of_sale.DP151015,DP151015,Bajaj / 2W,25.0,25.0,,
point_of_sale.01190108,01190108,Bajaj / 3W,25.0,25.0,,
point_of_sale.DK151066,DK151066,Bajaj / 2W,25.0,25.0,,
point_of_sale.DH101538,DH101538,Bajaj / 2W,25.0,25.0,,
