ID,Product/Product/ID,Point of Sale Category,Internal Reference,Quantity On Hand,Sales Price,Cost,Updated Sales Price,Updated Cost,Status
39136,__export__.product_product_39133_048abe93,Bajaj / 3W,AA102197,0.0,1210.0,1210.0,,,
33077,__export__.product_product_33074_f5738f96,Bajaj / 2W,PD171048,0.0,60.0,60.0,,,
16860,__export__.product_product_16857_570bbb7f,Bajaj / 2W,DS181027,0.0,290.0,290.0,,,
17408,__export__.product_product_17405_db1a381b,Bajaj / 2W,DU181047,0.0,1760.0,1760.0,,,
47289,__export__.product_product_47286_de0933e4,Bajaj / 3W,AP201115,0.0,860.0,860.0,,,
47290,__export__.product_product_47287_b354f591,Bajaj / 3W,AP201116,0.0,1280.0,1280.0,,,
38360,__export__.product_product_38357_13f35f92,Bajaj / 3W,24231806,0.0,460.0,460.0,,,
33224,__export__.product_product_33221_57b4bf3d,Bajaj / 2W,PF113400,0.0,115.0,115.0,,,
23172,__export__.product_product_23169_28923f64,Bajaj / 2W,JK113402,0.0,35.0,35.0,,,
33225,__export__.product_product_33222_8ea3d17b,Bajaj / 2W,PF113401,0.0,115.0,115.0,,,
22924,__export__.product_product_22921_df3bb654,Bajaj / 2W,JH113400,0.0,390.0,390.0,,,
15213,__export__.product_product_15210_ac63c2d2,Bajaj / 2W,DH161540,0.0,330.0,330.0,,,
22925,__export__.product_product_22922_b231ad52,Bajaj / 2W,JH113401,0.0,410.0,410.0,,,
22927,__export__.product_product_22924_c4656766,Bajaj / 2W,JH113403,0.0,920.0,920.0,,,
31888,__export__.product_product_31885_a26f1cfd,Bajaj / 2W,JZ113411,0.0,155.0,155.0,,,
22926,__export__.product_product_22923_7f6e8289,Bajaj / 2W,JH113402,0.0,110.0,110.0,,,
33027,__export__.product_product_33024_daffab3e,Bajaj / 2W,PD113411,0.0,100.0,100.0,,,
16137,__export__.product_product_16134_54f48129,Bajaj / 2W,DK161096,0.0,200.0,200.0,,,
16144,__export__.product_product_16141_ca35ddee,Bajaj / 2W,DK161127,0.0,65.0,65.0,,,
17374,__export__.product_product_17371_9bda504f,Bajaj / 2W,DU161094,0.0,400.0,400.0,,,
18700,__export__.product_product_18697_97b199e9,Bajaj / 2W,JD113400,0.0,100.0,100.0,,,
33227,__export__.product_product_33224_26aab2a3,Bajaj / 2W,PF113403,0.0,90.0,90.0,,,
33226,__export__.product_product_33223_3671e6e8,Bajaj / 2W,PF113402,0.0,100.0,100.0,,,
23171,__export__.product_product_23168_2b236aed,Bajaj / 2W,JK113401,0.0,40.0,40.0,,,
16383,__export__.product_product_16380_94464abc,Bajaj / 2W,DM161192,0.0,70.0,70.0,,,
16384,__export__.product_product_16381_28e0a60b,Bajaj / 2W,DM161193,0.0,70.0,70.0,,,
32682,__export__.product_product_32679_b771b430,Bajaj / 2W,PA113410,0.0,230.0,230.0,,,
33026,__export__.product_product_33023_4e3559ea,Bajaj / 2W,PD113410,0.0,60.0,60.0,,,
32683,__export__.product_product_32680_307bb65d,Bajaj / 2W,PA113414,0.0,180.0,180.0,,,
39305,__export__.product_product_39302_31e21281,Bajaj / 3W,AA151060,5.0,1050.0,1050.0,,,
47569,__export__.product_product_47566_4c4645db,Bajaj / 3W,BF161139,0.0,200.0,200.0,,,
32842,__export__.product_product_32839_c68e92f9,Bajaj / 2W,PA232802,0.0,310.0,310.0,,,
32053,__export__.product_product_32050_5c3debad,Bajaj / 2W,JZ181275,0.0,130.0,130.0,,,
33323,__export__.product_product_33320_34c27dad,Bajaj / 2W,PF181238,0.0,660.0,660.0,,,
23533,__export__.product_product_23530_8b566ed9,Bajaj / 2W,JL181449,0.0,970.0,970.0,,,
17025,__export__.product_product_17022_c9980535,Bajaj / 2W,DT113815,0.0,40.0,40.0,,,
17029,__export__.product_product_17026_abdb6839,Bajaj / 2W,DT113830,0.0,80.0,80.0,,,
23534,__export__.product_product_23531_a575bb1a,Bajaj / 2W,JL181450,0.0,410.0,410.0,,,
33321,__export__.product_product_33318_85420848,Bajaj / 2W,PF181236,7.0,3070.0,3070.0,,,
31834,__export__.product_product_31831_03a357f6,Bajaj / 2W,JY601250,0.0,115.0,115.0,,,
31833,__export__.product_product_31830_4e83c498,Bajaj / 2W,JY601248,0.0,104.0,104.0,,,
22470,__export__.product_product_22467_60799491,Bajaj / 2W,JF181402,1.0,3520.0,3520.0,,,
37981,__export__.product_product_37978_98b26950,Bajaj / 3W,24121407,0.0,430.0,430.0,,,
39031,__export__.product_product_39028_94c7ff95,Bajaj / 3W,AA101665,8.0,130.0,130.0,,,
22691,__export__.product_product_22688_636ad45c,Bajaj / 2W,JG181257,0.0,280.0,280.0,,,
23859,__export__.product_product_23856_7c7aef51,Bajaj / 2W,JN181017,3.0,830.0,830.0,,,
23860,__export__.product_product_23857_fae79146,Bajaj / 2W,JN181018,1.0,830.0,830.0,,,
37832,__export__.product_product_37829_f8c0e442,Bajaj / 3W,24101194,10.0,170.0,170.0,,,
38959,__export__.product_product_38956_4f7b9a5b,Bajaj / 3W,AA101337,7.0,450.0,450.0,,,
38167,__export__.product_product_38164_0b0b006a,Bajaj / 3W,24161387,0.0,195.0,195.0,,,
22688,__export__.product_product_22685_0b168964,Bajaj / 2W,JG181249,0.0,70.0,70.0,,,
46775,__export__.product_product_46772_fc7e2b3a,Bajaj / 3W,AA231287,0.0,130.0,130.0,,,
38169,__export__.product_product_38166_e54dc695,Bajaj / 3W,24161398,0.0,705.0,705.0,,,
15170,__export__.product_product_15167_3fd492c4,Bajaj / 2W,DH161292,7.0,1360.0,1360.0,,,
14310,__export__.product_product_14307_a8d3a3e3,Bajaj / 2W,DD181176,11.0,600.0,600.0,,,
39027,__export__.product_product_39024_2846c1d1,Bajaj / 3W,AA101628,0.0,370.0,370.0,,,
47216,__export__.product_product_47213_c1f2142d,Bajaj / 3W,AN101423,0.0,210.0,210.0,,,
14522,__export__.product_product_14519_1a8c47f6,Bajaj / 2W,DF181097,0.0,300.0,300.0,,,
23665,__export__.product_product_23662_be0bc53c,Bajaj / 2W,JL511061,0.0,30.0,30.0,,,
33086,__export__.product_product_33083_1dc85b96,Bajaj / 2W,PD181216,0.0,160.0,160.0,,,
33324,__export__.product_product_33321_83e20efc,Bajaj / 2W,PF181239,10.0,390.0,390.0,,,
38180,__export__.product_product_38177_c275a6c1,Bajaj / 3W,24165132,0.0,55.0,55.0,,,
17035,__export__.product_product_17032_6ffd1bf2,Bajaj / 2W,DT113850,0.0,80.0,80.0,,,
24367,__export__.product_product_24364_9459e220,Bajaj / 2W,JY181236,0.0,1360.0,1360.0,,,
22674,__export__.product_product_22671_121fdf94,Bajaj / 2W,JG181219,0.0,600.0,600.0,,,
38917,__export__.product_product_38914_3ff7b7c3,Bajaj / 3W,AA101194,17.0,1310.0,1310.0,,,
24081,__export__.product_product_24078_1336b8b2,Bajaj / 2W,JU232805,0.0,1260.0,1260.0,,,
31661,__export__.product_product_31658_2ea17440,Bajaj / 2W,JY232807,0.0,2020.0,2020.0,,,
23559,__export__.product_product_23556_dd49b126,Bajaj / 2W,JL232810,0.0,1010.0,1010.0,,,
32059,__export__.product_product_32056_db26b8d8,Bajaj / 2W,JZ181284,0.0,320.0,320.0,,,
49050,__export__.product_product_49047_1ffdb589,Bajaj / QUTE,BF171829,0.0,30.0,30.0,,,
49052,__export__.product_product_49049_1fc7d10a,Bajaj / QUTE,BF171846,0.0,80.0,80.0,,,
33030,__export__.product_product_33027_f55a3b34,Bajaj / 2W,PD113806,0.0,80.0,80.0,,,
17036,__export__.product_product_17033_0d0a993b,Bajaj / 2W,DT113851,0.0,70.0,70.0,,,
23105,__export__.product_product_23102_8d939aff,Bajaj / 2W,JH541021,0.0,30.0,30.0,,,
33102,__export__.product_product_33099_19343b0c,Bajaj / 2W,PD231402,0.0,1680.0,1680.0,,,
33103,__export__.product_product_33100_d8d4520f,Bajaj / 2W,PD231403,0.0,1270.0,1270.0,,,
31757,__export__.product_product_31754_9c45619b,Bajaj / 2W,JY541081,0.0,30.0,30.0,,,
32821,__export__.product_product_32818_8f895dca,Bajaj / 2W,PA181355,0.0,120.0,120.0,,,
39328,__export__.product_product_39325_63c3ea14,Bajaj / 3W,AA161290,0.0,30.0,30.0,,,
19073,__export__.product_product_19070_289e6d81,Bajaj / 2W,JE541243,0.0,20.0,20.0,,,
22800,__export__.product_product_22797_32d2cb46,Bajaj / 2W,JG541044,0.0,15.0,15.0,,,
22807,__export__.product_product_22804_1a4e4cfd,Bajaj / 2W,JG541063,0.0,50.0,50.0,,,
22811,__export__.product_product_22808_fcb5bf0c,Bajaj / 2W,JG541223,0.0,15.0,15.0,,,
15192,__export__.product_product_15189_2757871f,Bajaj / 2W,DH161421,0.0,30.0,30.0,,,
23855,__export__.product_product_23852_73eb7c48,Bajaj / 2W,JN181005,0.0,650.0,650.0,,,
23014,__export__.product_product_23011_aec0ea36,Bajaj / 2W,JH181233,0.0,520.0,520.0,,,
32055,__export__.product_product_32052_e8de9c40,Bajaj / 2W,JZ181277,0.0,1720.0,1720.0,,,
32054,__export__.product_product_32051_81cc19d3,Bajaj / 2W,JZ181276,0.0,250.0,250.0,,,
32817,__export__.product_product_32814_56329389,Bajaj / 2W,PA181350,0.0,580.0,580.0,,,
18750,__export__.product_product_18747_1d403d43,Bajaj / 2W,JD151037,3.0,210.0,210.0,,,
18751,__export__.product_product_18748_862f04fd,Bajaj / 2W,JD151038,4.0,110.0,110.0,,,
49290,__export__.product_product_49287_21abf9d7,Bajaj / QUTE,BF247002,0.0,130.0,130.0,,,
33244,__export__.product_product_33241_fe421125,Bajaj / 2W,PF121079,0.0,2900.0,2900.0,,,
39108,__export__.product_product_39105_e1361ead,Bajaj / 3W,AA102031,0.0,250.0,250.0,,,
23318,__export__.product_product_23315_75723f3d,Bajaj / 2W,JL111078,0.0,80.0,80.0,,,
23362,__export__.product_product_23359_f1f1432d,Bajaj / 2W,JL113834,0.0,60.0,60.0,,,
33166,__export__.product_product_33163_5aa9f63a,Bajaj / 2W,PD511129,0.0,50.0,50.0,,,
49198,__export__.product_product_49195_deb6be8b,Bajaj / QUTE,BF211807,0.0,80.0,80.0,,,
33090,__export__.product_product_33087_58f354d3,Bajaj / 2W,PD181241,0.0,610.0,610.0,,,
49284,__export__.product_product_49281_43b49f33,Bajaj / QUTE,BF243122,0.0,40.0,40.0,,,
15208,__export__.product_product_15205_fc0123cd,Bajaj / 2W,DH161485,0.0,40.0,40.0,,,
15677,__export__.product_product_15674_ace5277d,Bajaj / 2W,DJ161327,0.0,40.0,40.0,,,
48896,__export__.product_product_48893_b0a7a19f,Bajaj / QUTE,BF113434,0.0,6330.0,6330.0,,,
15191,__export__.product_product_15188_a9d11ff5,Bajaj / 2W,DH161416,0.0,70.0,70.0,,,
23319,__export__.product_product_23316_26f1ceaa,Bajaj / 2W,JL111081,0.0,70.0,70.0,,,
23320,__export__.product_product_23317_4b1c0536,Bajaj / 2W,JL111082,0.0,80.0,80.0,,,
24321,__export__.product_product_24318_d985a2bf,Bajaj / 2W,JY113819,0.0,80.0,80.0,,,
47771,__export__.product_product_47768_e0baeb87,Bajaj / 3W,DK101278,-4.0,60.0,60.0,,,
32799,__export__.product_product_32796_51ef16bb,Bajaj / 2W,PA181278,0.0,690.0,690.0,,,
23498,__export__.product_product_23495_68240cb3,Bajaj / 2W,JL181236,0.0,1480.0,1480.0,,,
19126,__export__.product_product_19123_a4b4bf1d,Bajaj / 2W,JE571225,0.0,20.0,20.0,,,
49006,__export__.product_product_49003_fe43a258,Bajaj / QUTE,BF161129,0.0,350.0,350.0,,,
15290,__export__.product_product_15287_a7d9e54e,Bajaj / 2W,DH191031,0.0,195.0,195.0,,,
14329,__export__.product_product_14326_584d5c73,Bajaj / 2W,DD191026,0.0,125.0,125.0,,,
17160,__export__.product_product_17157_aa2b1380,Bajaj / 2W,DT231609,0.0,1010.0,1010.0,,,
17161,__export__.product_product_17158_3b7d2872,Bajaj / 2W,DT231610,0.0,1010.0,1010.0,,,
49003,__export__.product_product_49000_754b3aea,Bajaj / QUTE,BF161124,0.0,1490.0,1490.0,,,
32796,__export__.product_product_32793_a70cf8d2,Bajaj / 2W,PA181262,0.0,580.0,580.0,,,
23040,__export__.product_product_23037_4b6edf7d,Bajaj / 2W,JH232800,0.0,480.0,480.0,,,
32062,__export__.product_product_32059_d5537efd,Bajaj / 2W,JZ181299,6.0,2470.0,2470.0,,,
16859,__export__.product_product_16856_ef1b7188,Bajaj / 2W,DS181026,0.0,250.0,250.0,,,
23557,__export__.product_product_23554_610c4822,Bajaj / 2W,JL232805,0.0,3240.0,3240.0,,,
16568,__export__.product_product_16565_7a012b8b,Bajaj / 2W,DP181021,4.0,240.0,240.0,,,
14315,__export__.product_product_14312_374831a8,Bajaj / 2W,DD181187,18.0,780.0,780.0,,,
23355,__export__.product_product_23352_ae074eec,Bajaj / 2W,JL113810,0.0,330.0,330.0,,,
32800,__export__.product_product_32797_a4e3f7c5,Bajaj / 2W,PA181279,0.0,1910.0,1910.0,,,
17732,__export__.product_product_17729_98f8d495,Bajaj / 2W,DZ161265,0.0,160.0,160.0,,,
47234,__export__.product_product_47231_7c43f330,Bajaj / 3W,AN121206,6.0,1230.0,1230.0,,,
49288,__export__.product_product_49285_c68ed2ac,Bajaj / QUTE,BF246000,0.0,240.0,240.0,,,
49289,__export__.product_product_49286_065bef6f,Bajaj / QUTE,BF246001,0.0,240.0,240.0,,,
33023,__export__.product_product_33020_355791b5,Bajaj / 2W,PD113010,0.0,220.0,220.0,,,
32843,__export__.product_product_32840_0439148a,Bajaj / 2W,PA232803,0.0,350.0,350.0,,,
24003,__export__.product_product_24000_d5a3446e,Bajaj / 2W,JP232827,0.0,320.0,320.0,,,
24002,__export__.product_product_23999_3c2d40d7,Bajaj / 2W,JP232812,0.0,68.0,68.0,,,
32844,__export__.product_product_32841_1597a7ad,Bajaj / 2W,PA232806,0.0,83.0,83.0,,,
49529,__export__.product_product_49526_9aef0afb,Bajaj / QUTE,BF581040,0.0,30.0,30.0,,,
23321,__export__.product_product_23318_378a6fbd,Bajaj / 2W,JL111092,0.0,150.0,150.0,,,
23322,__export__.product_product_23319_0cc80137,Bajaj / 2W,JL111093,0.0,110.0,110.0,,,
24368,__export__.product_product_24365_6038e5a8,Bajaj / 2W,JY181238,0.0,1200.0,1200.0,,,
18702,__export__.product_product_18699_e9422fb0,Bajaj / 2W,JD113801,1.0,4250.0,4250.0,,,
23352,__export__.product_product_23349_b5c0dfd8,Bajaj / 2W,JL113800,3.0,4560.0,4560.0,,,
16155,__export__.product_product_16152_b8bc8623,Bajaj / 2W,DK161163,0.0,20.0,20.0,,,
23339,__export__.product_product_23336_6f36c9bb,Bajaj / 2W,JL113033,0.0,340.0,340.0,,,
18701,__export__.product_product_18698_d8c5c80e,Bajaj / 2W,JD113800,5.0,200.0,200.0,,,
18703,__export__.product_product_18700_d7465a2a,Bajaj / 2W,JD113802,1.0,220.0,220.0,,,
17024,__export__.product_product_17021_df3ada6b,Bajaj / 2W,DT113813,0.0,210.0,210.0,,,
31660,__export__.product_product_31657_b5ce76d6,Bajaj / 2W,JY232806,0.0,165.0,165.0,,,
17022,__export__.product_product_17019_583e4747,Bajaj / 2W,DT113802,0.0,240.0,240.0,,,
48981,__export__.product_product_48978_3f9954aa,Bajaj / QUTE,BF131985,0.0,160.0,160.0,,,
22373,__export__.product_product_22370_b4f12f14,Bajaj / 2W,JF113014,0.0,90.0,90.0,,,
23399,__export__.product_product_23396_a064d05b,Bajaj / 2W,JL131841,0.0,160.0,160.0,,,
47188,__export__.product_product_47185_2db45042,Bajaj / 3W,AN101305,5.0,950.0,950.0,,,
49507,__export__.product_product_49504_cb17dcc7,Bajaj / QUTE,BF561041,0.0,230.0,230.0,,,
18704,__export__.product_product_18701_70a047a6,Bajaj / 2W,JD113807,0.0,60.0,60.0,,,
17020,__export__.product_product_17017_8b6119fb,Bajaj / 2W,DT113800,0.0,60.0,60.0,,,
48897,__export__.product_product_48894_385eb5a7,Bajaj / QUTE,BF113435,0.0,1500.0,1500.0,,,
49009,__export__.product_product_49006_d23b7c46,Bajaj / QUTE,BF161186,0.0,350.0,350.0,,,
39129,__export__.product_product_39126_6bdf811c,Bajaj / 3W,AA102151,0.0,120.0,120.0,,,
23360,__export__.product_product_23357_54fa2e79,Bajaj / 2W,JL113827,0.0,100.0,100.0,,,
23012,__export__.product_product_23009_dffead26,Bajaj / 2W,JH181228,0.0,230.0,230.0,,,
22715,__export__.product_product_22712_7822fd2e,Bajaj / 2W,JG232603,0.0,75.0,75.0,,,
38354,__export__.product_product_38351_a84f86b8,Bajaj / 3W,24231705,-2.0,110.0,110.0,,,
22454,__export__.product_product_22451_470b7f89,Bajaj / 2W,JF171043,0.0,50.0,50.0,,,
24176,__export__.product_product_24173_f3f0c26b,Bajaj / 2W,JW113006,0.0,40.0,40.0,,,
23323,__export__.product_product_23320_9e6ba361,Bajaj / 2W,JL111102,0.0,250.0,250.0,,,
23440,__export__.product_product_23437_6ff5b992,Bajaj / 2W,JL171022,0.0,800.0,800.0,,,
23441,__export__.product_product_23438_1c19750c,Bajaj / 2W,JL171023,0.0,510.0,510.0,,,
22446,__export__.product_product_22443_d3c3a018,Bajaj / 2W,JF171004,0.0,530.0,530.0,,,
23465,__export__.product_product_23462_14749e65,Bajaj / 2W,JL171099,0.0,1630.0,1630.0,,,
23536,__export__.product_product_23533_ece894ac,Bajaj / 2W,JL181456,0.0,110.0,110.0,,,
17132,__export__.product_product_17129_312991b6,Bajaj / 2W,DT181291,0.0,480.0,480.0,,,
17133,__export__.product_product_17130_7d42e413,Bajaj / 2W,DT181292,0.0,120.0,120.0,,,
17134,__export__.product_product_17131_6ef6647a,Bajaj / 2W,DT181293,0.0,110.0,110.0,,,
17018,__export__.product_product_17015_3804474c,Bajaj / 2W,DT113205,0.0,780.0,780.0,,,
14316,__export__.product_product_14313_a4bb04a8,Bajaj / 2W,DD181192,9.0,1030.0,1030.0,,,
23944,__export__.product_product_23941_5b354af2,Bajaj / 2W,JP113810,0.0,690.0,690.0,,,
49081,__export__.product_product_49078_bcb06eb4,Bajaj / QUTE,BF182290,0.0,160.0,160.0,,,
18786,__export__.product_product_18783_ab0a38ae,Bajaj / 2W,JD181221,0.0,150.0,150.0,,,
22465,__export__.product_product_22462_911b2c86,Bajaj / 2W,JF181269,0.0,210.0,210.0,,,
17586,__export__.product_product_17583_4fd3e8dc,Bajaj / 2W,DV181008,0.0,90.0,90.0,,,
37511,__export__.product_product_37508_3483d84c,Bajaj / 2W,YPF19014,0.0,630.0,630.0,,,
37512,__export__.product_product_37509_233407ff,Bajaj / 2W,YPF19015,0.0,750.0,750.0,,,
33029,__export__.product_product_33026_1edf4c15,Bajaj / 2W,PD113803,0.0,40.0,40.0,,,
23984,__export__.product_product_23981_c849d61a,Bajaj / 2W,JP181250,0.0,176.0,176.0,,,
17439,__export__.product_product_17436_3320dbd2,Bajaj / 2W,DU191021,0.0,445.0,445.0,,,
17445,__export__.product_product_17442_3ee9f0e0,Bajaj / 2W,DU191029,0.0,590.0,590.0,,,
23925,__export__.product_product_23922_e31b6d1d,Bajaj / 2W,JP111068,0.0,2350.0,2350.0,,,
48915,__export__.product_product_48912_bf481e11,Bajaj / QUTE,BF121132,0.0,140.0,140.0,,,
17021,__export__.product_product_17018_4433ea88,Bajaj / 2W,DT113801,0.0,70.0,70.0,,,
33422,__export__.product_product_33419_7a0c84de,Bajaj / 2W,PF541242,0.0,10.0,10.0,,,
23108,__export__.product_product_23105_039d70b4,Bajaj / 2W,JH541207,0.0,30.0,30.0,,,
33508,__export__.product_product_33505_cc10f603,Bajaj / 2W,PF621402,0.0,30.0,30.0,,,
49559,__export__.product_product_49556_916fd954,Bajaj / QUTE,BF601024,0.0,30.0,30.0,,,
39137,__export__.product_product_39134_b9442d45,Bajaj / 3W,AA102203,0.0,360.0,360.0,,,
47196,__export__.product_product_47193_06f9312f,Bajaj / 3W,AN101334,26.0,300.0,300.0,,,
17023,__export__.product_product_17020_953db3c6,Bajaj / 2W,DT113807,0.0,4850.0,4850.0,,,
33336,__export__.product_product_33333_f9191be7,Bajaj / 2W,PF231401,0.0,750.0,750.0,,,
22450,__export__.product_product_22447_02107f59,Bajaj / 2W,JF171028,0.0,50.0,50.0,,,
22452,__export__.product_product_22449_cfb4ed51,Bajaj / 2W,JF171035,0.0,50.0,50.0,,,
23361,__export__.product_product_23358_d2231e6c,Bajaj / 2W,JL113832,0.0,140.0,140.0,,,
22453,__export__.product_product_22450_ad640425,Bajaj / 2W,JF171036,0.0,50.0,50.0,,,
49585,__export__.product_product_49582_7896f641,Bajaj / QUTE,BF611232,0.0,80.0,80.0,,,
33032,__export__.product_product_33029_1a489dd3,Bajaj / 2W,PD113814,0.0,150.0,150.0,,,
22654,__export__.product_product_22651_2b9f8d77,Bajaj / 2W,JG171026,0.0,156.0,156.0,,,
49572,__export__.product_product_49569_c3ff5c54,Bajaj / QUTE,BF601228,0.0,20.0,20.0,,,
15258,__export__.product_product_15255_b893bc3e,Bajaj / 2W,DH181105,3.0,12730.0,12730.0,,,
47770,__export__.product_product_47767_e4c98c5d,Bajaj / 3W,DK101277,11.0,210.0,210.0,,,
13777,__export__.product_product_13774_28b9c1cb,Bajaj / 2W,56DK33Y9,2.0,14190.0,14190.0,,,
23499,__export__.product_product_23496_b0c3a8f1,Bajaj / 2W,JL181237,0.0,2990.0,2990.0,,,
19125,__export__.product_product_19122_0127142e,Bajaj / 2W,JE571224,0.0,130.0,130.0,,,
32803,__export__.product_product_32800_5fa24f1e,Bajaj / 2W,PA181283,0.0,1570.0,1570.0,,,
22425,__export__.product_product_22422_3749beeb,Bajaj / 2W,JF151019,0.0,12650.0,12650.0,,,
23509,__export__.product_product_23506_35c609ba,Bajaj / 2W,JL181283,0.0,200.0,200.0,,,
38351,__export__.product_product_38348_5666c40f,Bajaj / 3W,24231625,3.0,890.0,890.0,,,
17743,__export__.product_product_17740_b4ea7656,Bajaj / 2W,DZ181012,0.0,120.0,120.0,,,
16565,__export__.product_product_16562_44546160,Bajaj / 2W,DP181012,0.0,420.0,420.0,,,
14482,__export__.product_product_14479_2288a751,Bajaj / 2W,DF161168,3.0,70.0,70.0,,,
17373,__export__.product_product_17370_efc4620d,Bajaj / 2W,DU161093,0.0,390.0,390.0,,,
16566,__export__.product_product_16563_51f644c2,Bajaj / 2W,DP181013,0.0,70.0,70.0,,,
15046,__export__.product_product_15043_0bf073b8,Bajaj / 2W,DH121020,0.0,20.0,20.0,,,
47302,__export__.product_product_47299_454b37d6,Bajaj / 3W,AU541012,0.0,40.0,40.0,,,
37781,__export__.product_product_37778_791db51d,Bajaj / 3W,22191072,0.0,125.0,125.0,,,
15652,__export__.product_product_15649_908ba173,Bajaj / 2W,DJ161188,0.0,40.0,40.0,,,
23422,__export__.product_product_23419_0727034a,Bajaj / 2W,JL161001,0.0,6100.0,6100.0,,,
11089,__export__.product_product_11086_1bd9e0f4,Bajaj / 2W,18151030,0.0,380.0,380.0,,,
14411,__export__.product_product_14408_09933810,Bajaj / 2W,DE151015,2.0,7720.0,7720.0,,,
15772,__export__.product_product_15769_bbdead70,Bajaj / 2W,DJ191058,1.0,17340.0,17340.0,,,
50067,__export__.product_product_49997_99763d30,Other / Bulb,BRAKE-BULB,-201.0,60.0,60.0,,,
18136,__export__.product_product_18133_bae042dc,Bajaj / 2W,JA161203,0.0,2880.0,2880.0,,,
32779,__export__.product_product_32776_b73f1f7e,Bajaj / 2W,PA161208,0.0,2090.0,2090.0,,,
15446,__export__.product_product_15443_f2c5bd4f,Bajaj / 2W,DI2W090,0.0,188.0,188.0,,,
22619,__export__.product_product_22616_558490f0,Bajaj / 2W,JG131804,0.0,23240.0,23240.0,,,
11376,__export__.product_product_11373_c65b7c1d,Bajaj / 2W,31151023,0.0,185.0,185.0,,,
18352,__export__.product_product_18349_2a63c7d2,Bajaj / 2W,JB131223,0.0,770.0,770.0,,,
23841,__export__.product_product_23838_701bb0f3,Bajaj / 2W,JN131807,0.0,22070.0,22070.0,,,
48979,__export__.product_product_48976_e1da408b,Bajaj / QUTE,BF131943,0.0,1370.0,1370.0,,,
22413,__export__.product_product_22410_21ae7025,Bajaj / 2W,JF131802,0.0,3540.0,3540.0,,,
48955,__export__.product_product_48952_13c38c0d,Bajaj / QUTE,BF131856,0.0,1860.0,1860.0,,,
24058,__export__.product_product_24055_dfb86185,Bajaj / 2W,JU131809,0.0,5464.0,5464.0,,,
12123,__export__.product_product_12120_55864b8b,Bajaj / 2W,36JL0141,0.0,10030.0,10030.0,,,
12233,__export__.product_product_12230_31447965,Bajaj / 2W,36JY0077,0.0,7070.0,7070.0,,,
22585,__export__.product_product_22582_186b4172,Bajaj / 2W,JG113815,0.0,35.0,35.0,,,
12136,__export__.product_product_12133_c05a3ead,Bajaj / 2W,36JP0011,0.0,10390.0,10390.0,,,
12137,__export__.product_product_12134_57c46e55,Bajaj / 2W,36JP0012,0.0,7750.0,7750.0,,,
12139,__export__.product_product_12136_39856ed5,Bajaj / 2W,36JP0014,0.0,15560.0,15560.0,,,
12138,__export__.product_product_12135_0ed43dc0,Bajaj / 2W,36JP0013,0.0,23790.0,23790.0,,,
