External ID,Internal Reference,Sales Price,Cost
point_of_sale.PA121000,PA121000,19945.0,19945.0
point_of_sale.PA121003,PA121003,5830.0,5830.0
point_of_sale.PA121005,PA121005,13030.0,13030.0
point_of_sale.PA121006,PA121006,5560.0,5560.0
point_of_sale.PA121010,PA121010,3500.0,3500.0
point_of_sale.PA121011,PA121011,3500.0,3500.0
point_of_sale.PA121017,PA121017,1440.0,1440.0
point_of_sale.PA121020,PA121020,11700.0,11700.0
point_of_sale.PA121022,PA121022,2820.0,2820.0
point_of_sale.PA121024,PA121024,4120.0,4120.0
point_of_sale.PA121025,PA121025,9325.0,9325.0
point_of_sale.PA121030,PA121030,8910.0,8910.0
point_of_sale.PA121034,PA121034,4840.0,4840.0
point_of_sale.PA121035,PA121035,4700.0,4700.0
point_of_sale.PA121036,PA121036,26690.0,26690.0
point_of_sale.PA121039,PA121039,5150.0,5150.0
point_of_sale.PA121040,PA121040,12260.0,12260.0
point_of_sale.PA121042,PA121042,10910.0,10910.0
point_of_sale.PA121045,PA121045,55.0,55.0
point_of_sale.PA121046,PA121046,5600.0,5600.0
point_of_sale.PA121064,PA121064,300.0,300.0
point_of_sale.PA121065,PA121065,620.0,620.0
point_of_sale.PA122001,PA122001,25850.0,25850.0
point_of_sale.PA122016,PA122016,85.0,85.0
point_of_sale.PA122021,PA122021,160.0,160.0
point_of_sale.PA122022,PA122022,1175.0,1175.0
point_of_sale.PA122023,PA122023,1310.0,1310.0
point_of_sale.PA122026,PA122026,18080.0,18080.0
point_of_sale.PA122028,PA122028,8670.0,8670.0
point_of_sale.PA122029,PA122029,1230.0,1230.0
point_of_sale.PA122034,PA122034,22510.0,22510.0
point_of_sale.PA122061,PA122061,8500.0,8500.0
point_of_sale.PA122064,PA122064,7730.0,7730.0
point_of_sale.PA131002,PA131002,920.0,920.0
point_of_sale.PA131003,PA131003,125.0,125.0
point_of_sale.PA131010,PA131010,12870.0,12870.0
point_of_sale.PA131019,PA131019,15020.0,15020.0
point_of_sale.PA131021,PA131021,47380.0,47380.0
point_of_sale.PA131046,PA131046,16100.0,16100.0
point_of_sale.PA131204,PA131204,61310.0,61310.0
point_of_sale.PA131204K,PA131204K,7500.0,7500.0
point_of_sale.PA131208,PA131208,5140.0,5140.0
point_of_sale.PA131215,PA131215,6870.0,6870.0
point_of_sale.PA131217,PA131217,570.0,570.0
point_of_sale.PA131234,PA131234,150.0,150.0
point_of_sale.PA131238,PA131238,15840.0,15840.0
point_of_sale.PA131239,PA131239,680.0,680.0
point_of_sale.PA131241,PA131241,57760.0,57760.0
point_of_sale.PA131261,PA131261,310.0,310.0
point_of_sale.PA131263,PA131263,630.0,630.0
point_of_sale.PA131274,PA131274,8490.0,8490.0
point_of_sale.PA131276,PA131276,360.0,360.0
point_of_sale.PA131600,PA131600,135.0,135.0
point_of_sale.PA131602,PA131602,200.0,200.0
point_of_sale.PA131610,PA131610,320.0,320.0
point_of_sale.PA131801,PA131801,2880.0,2880.0
point_of_sale.PA131807,PA131807,660.0,660.0
point_of_sale.PA131809,PA131809,640.0,640.0
point_of_sale.PA131825,PA131825,350.0,350.0
point_of_sale.PA131830,PA131830,2380.0,2380.0
point_of_sale.PA131835,PA131835,415.0,415.0
point_of_sale.PA131844,PA131844,3930.0,3930.0
point_of_sale.PA131850,PA131850,920.0,920.0
point_of_sale.PA131865,PA131865,360.0,360.0
point_of_sale.PA141000,PA141000,2380.0,2380.0
point_of_sale.PA141011,PA141011,7660.0,7660.0
point_of_sale.PA141016,PA141016,1700.0,1700.0
point_of_sale.PA151004,PA151004,2690.0,2690.0
point_of_sale.PA151005,PA151005,2060.0,2060.0
point_of_sale.PA151007,PA151007,570.0,570.0
point_of_sale.PA151009,PA151009,2480.0,2480.0
point_of_sale.PA151011,PA151011,990.0,990.0
point_of_sale.PA151012,PA151012,2010.0,2010.0
point_of_sale.PA151013,PA151013,1430.0,1430.0
point_of_sale.PA151014,PA151014,1390.0,1390.0
point_of_sale.PA151020,PA151020,10640.0,10640.0
point_of_sale.PA151023,PA151023,530.0,530.0
point_of_sale.PA161000,PA161000,250.0,250.0
point_of_sale.PA161004,PA161004,95.0,95.0
point_of_sale.PA161006,PA161006,4770.0,4770.0
point_of_sale.PA161012,PA161012,4170.0,4170.0
point_of_sale.PA161014,PA161014,3940.0,3940.0
point_of_sale.PA161200,PA161200,700.0,700.0
point_of_sale.PA161201,PA161201,960.0,960.0
point_of_sale.PA161202,PA161202,2180.0,2180.0
point_of_sale.PA161203,PA161203,825.0,825.0
point_of_sale.PA161205,PA161205,570.0,570.0
point_of_sale.PA161206,PA161206,280.0,280.0
point_of_sale.PA161207,PA161207,770.0,770.0
point_of_sale.PA161208,PA161208,2150.0,2150.0
point_of_sale.PA161209,PA161209,1100.0,1100.0
point_of_sale.PA161211,PA161211,1270.0,1270.0
point_of_sale.PA161215,PA161215,815.0,815.0
point_of_sale.PA161217,PA161217,1930.0,1930.0
point_of_sale.PA161221,PA161221,1310.0,1310.0
point_of_sale.PA161222,PA161222,980.0,980.0
point_of_sale.PA171017,PA171017,10.0,10.0
point_of_sale.PA171605,PA171605,1190.0,1190.0
point_of_sale.PA171607,PA171607,970.0,970.0
point_of_sale.PA171609,PA171609,220.0,220.0
point_of_sale.PA171610,PA171610,445.0,445.0
point_of_sale.PA171611,PA171611,115.0,115.0
point_of_sale.PA171808,PA171808,370.0,370.0
point_of_sale.PA171810,PA171810,415.0,415.0
point_of_sale.PA181226,PA181226,1140.0,1140.0
point_of_sale.PA181227,PA181227,2600.0,2600.0
point_of_sale.PA181262,PA181262,580.0,580.0
point_of_sale.PA181276,PA181276,1175.0,1175.0
point_of_sale.PA181277,PA181277,2940.0,2940.0
point_of_sale.PA181278,PA181278,710.0,710.0
point_of_sale.PA181279,PA181279,1970.0,1970.0
point_of_sale.PA181280,PA181280,1390.0,1390.0
point_of_sale.PA181281,PA181281,4530.0,4530.0
point_of_sale.PA181283,PA181283,1620.0,1620.0
point_of_sale.PA181284,PA181284,1570.0,1570.0
point_of_sale.PA181287,PA181287,3870.0,3870.0
point_of_sale.PA181292,PA181292,260.0,260.0
point_of_sale.PA181293,PA181293,55.0,55.0
point_of_sale.PA181295,PA181295,20.0,20.0
point_of_sale.PA181296,PA181296,20.0,20.0
point_of_sale.PA181301,PA181301,20.0,20.0
point_of_sale.PA181305,PA181305,20.0,20.0
point_of_sale.PA181313,PA181313,35.0,35.0
point_of_sale.PA181315,PA181315,95.0,95.0
point_of_sale.PA181347,PA181347,2990.0,2990.0
point_of_sale.PA181348,PA181348,1175.0,1175.0
point_of_sale.PA181349,PA181349,1300.0,1300.0
point_of_sale.PA181350,PA181350,600.0,600.0
point_of_sale.PA181351,PA181351,45.0,45.0
point_of_sale.PA181353,PA181353,75.0,75.0
point_of_sale.PA181354,PA181354,55.0,55.0
point_of_sale.PA181355,PA181355,125.0,125.0
point_of_sale.PA181405,PA181405,1860.0,1860.0
point_of_sale.PA181408,PA181408,6650.0,6650.0
point_of_sale.PA181440,PA181440,4170.0,4170.0
point_of_sale.PA182201,PA182201,45.0,45.0
point_of_sale.PA191000,PA191000,4270.0,4270.0
point_of_sale.PA191005,PA191005,9410.0,9410.0
point_of_sale.PA191010,PA191010,270.0,270.0
point_of_sale.PA191026,PA191026,10250.0,10250.0
point_of_sale.PA231000,PA231000,520.0,520.0
point_of_sale.PA231002,PA231002,1790.0,1790.0
point_of_sale.PA231202,PA231202,2740.0,2740.0
point_of_sale.PA231206,PA231206,5880.0,5880.0
point_of_sale.PA231207,PA231207,7710.0,7710.0
point_of_sale.PA231211,PA231211,6940.0,6940.0
point_of_sale.PA231216,PA231216,6020.0,6020.0
point_of_sale.PA231217,PA231217,3580.0,3580.0
point_of_sale.PA231218,PA231218,3150.0,3150.0
point_of_sale.PA231403,PA231403,3510.0,3510.0
point_of_sale.PA231600,PA231600,3250.0,3250.0
point_of_sale.PA231601,PA231601,2440.0,2440.0
point_of_sale.PA232802,PA232802,320.0,320.0
point_of_sale.PA232803,PA232803,360.0,360.0
point_of_sale.PA232806,PA232806,85.0,85.0
point_of_sale.PA233000,PA233000,1470.0,1470.0
point_of_sale.PA233013,PA233013,2750.0,2750.0
point_of_sale.PA233020,PA233020,2705.0,2705.0
point_of_sale.PA233023,PA233023,3480.0,3480.0
point_of_sale.PA233030,PA233030,1550.0,1550.0
point_of_sale.PA233033,PA233033,2170.0,2170.0
point_of_sale.PA233045,PA233045,4830.0,4830.0
point_of_sale.PA233084,PA233084,5890.0,5890.0
point_of_sale.PA233085,PA233085,3595.0,3595.0
point_of_sale.PA233126,PA233126,2000.0,2000.0
point_of_sale.PA233138,PA233138,2350.0,2350.0
point_of_sale.PA233139,PA233139,1670.0,1670.0
point_of_sale.PA233142,PA233142,1670.0,1670.0
point_of_sale.PA233226,PA233226,80.0,80.0
point_of_sale.PA233227,PA233227,1750.0,1750.0
point_of_sale.PA233247,PA233247,4480.0,4480.0
point_of_sale.PA233259,PA233259,1760.0,1760.0
point_of_sale.PA233271,PA233271,5850.0,5850.0
point_of_sale.PA233283,PA233283,1880.0,1880.0
point_of_sale.PA233482,PA233482,330.0,330.0
point_of_sale.PA233483,PA233483,320.0,320.0
point_of_sale.PA233509,PA233509,180.0,180.0
point_of_sale.PA351018,PA351018,2640.0,2640.0
point_of_sale.PA351027,PA351027,4420.0,4420.0
point_of_sale.PA351200,PA351200,13340.0,13340.0
point_of_sale.PA351201,PA351201,3380.0,3380.0
point_of_sale.PA351202,PA351202,3140.0,3140.0
point_of_sale.PA351210,PA351210,2980.0,2980.0
point_of_sale.PA351212,PA351212,1860.0,1860.0
point_of_sale.PA351213,PA351213,8050.0,8050.0
point_of_sale.PA351214,PA351214,12470.0,12470.0
point_of_sale.PA351215,PA351215,21180.0,21180.0
point_of_sale.PA351217,PA351217,18160.0,18160.0
point_of_sale.PA401000,PA401000,510.0,510.0
point_of_sale.PA401006,PA401006,2675.0,2675.0
point_of_sale.PA401009,PA401009,3200.0,3200.0
point_of_sale.PA401018,PA401018,65.0,65.0
point_of_sale.PA401019,PA401019,42080.0,42080.0
point_of_sale.PA401400,PA401400,2090.0,2090.0
point_of_sale.PA401401,PA401401,1350.0,1350.0
point_of_sale.PA401405,PA401405,3890.0,3890.0
point_of_sale.PA401407,PA401407,1360.0,1360.0
point_of_sale.PA401410,PA401410,1350.0,1350.0
point_of_sale.PA401600,PA401600,3330.0,3330.0
point_of_sale.PA401809,PA401809,35.0,35.0
point_of_sale.PA402200,PA402200,29980.0,29980.0
point_of_sale.PA402202,PA402202,230.0,230.0
point_of_sale.PA402203,PA402203,260.0,260.0
point_of_sale.PA402204,PA402204,20.0,20.0
point_of_sale.PA402211,PA402211,27690.0,27690.0
point_of_sale.PA402216,PA402216,6150.0,6150.0
point_of_sale.PA402218,PA402218,9110.0,9110.0
point_of_sale.PA402220,PA402220,5970.0,5970.0
point_of_sale.PA402225,PA402225,1300.0,1300.0
point_of_sale.PA402227,PA402227,400.0,400.0
point_of_sale.PA402237,PA402237,25270.0,25270.0
point_of_sale.PA402238,PA402238,29860.0,29860.0
point_of_sale.PA402400,PA402400,20560.0,20560.0
point_of_sale.PA402401,PA402401,6470.0,6470.0
point_of_sale.PA402402,PA402402,855.0,855.0
point_of_sale.PA402403,PA402403,3210.0,3210.0
point_of_sale.PA402404,PA402404,340.0,340.0
point_of_sale.PA402405,PA402405,1480.0,1480.0
point_of_sale.PA402410,PA402410,1480.0,1480.0
point_of_sale.PA402411,PA402411,2740.0,2740.0
point_of_sale.PA402412,PA402412,135.0,135.0
point_of_sale.PA402413,PA402413,45.0,45.0
point_of_sale.PA402414,PA402414,540.0,540.0
point_of_sale.PA402415,PA402415,445.0,445.0
point_of_sale.PA402416,PA402416,75.0,75.0
point_of_sale.PA402417,PA402417,65.0,65.0
point_of_sale.PA402418,PA402418,445.0,445.0
